;title;companyname;location;duration;salary;date;joblink;jobskills
52;developpeur-big-data-1632214;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/developpeur-big-data-1632214;['kafka', 'spark', 'hive', 'sql', 'hadoop', 'scala']
53;dev-c-1632403;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/dev-c-1632403;['sql', 'anglais']
54;developpeur-full-stack-net-angular-1631714;"
                    Nexius Finance ";Paris;6 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/developpeur-full-stack-net-angular-1631714;[]
55;developpeur-java-core-1647776;"
                    Nexius Finance ";Paris;6 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/developpeur-java-core-1647776;['java', 'jenkins', 'jira', 'agile', 'kanban', 'scrum', ' sas', 'linux']
56;commando-vba-c-1647220;"
                    Nexius Finance ";Paris;18 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/commando-vba-c-1647220;['vba', ' sas']
57;expert-active-directory-1647832;"
                    Nexius Finance ";Paris;18 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/expert-active-directory-1647832;['anglais', ' sas']
58;devops-engineer-1646992;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;02/02/2022;https://www.freelance-info.fr/mission/devops-engineer-1646992;[]
59;dev-c-1644802;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;02/02/2022;https://www.freelance-info.fr/mission/dev-c-1644802;['sql', 'oracle', ' sas']
60;devops-engineer-1645892;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;01/02/2022;https://www.freelance-info.fr/mission/devops-engineer-1645892;['github', 'jenkins', 'elk', 'docker', 'ansible', 'python', 'agile', 'terraform', 'apache', ' sas']
61;developpeur-support-pricing-1656644;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;01/02/2022;https://www.freelance-info.fr/mission/developpeur-support-pricing-1656644;['sql', 'vba']
62;developpeur-c-1656402;"
                    Nexius Finance ";Paris;3 années; 400-550 €;01/02/2022;https://www.freelance-info.fr/mission/developpeur-c-1656402;['jenkins', 'agile']
63;java-active-pivot-risk-developer-h-f-1656156;"
                    Nexius Finance ";Paris;3 années; 400-550 €;01/02/2022;https://www.freelance-info.fr/mission/java-active-pivot-risk-developer-h-f-1656156;['hadoop', 'agile', 'anglais', 'tomcat']
64;commando-finance-de-march-1656148;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;01/02/2022;https://www.freelance-info.fr/mission/commando-finance-de-march-1656148;['python', 'oracle', 'anglais', 'vba']
65;developpeur-c-1656149;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;01/02/2022;https://www.freelance-info.fr/mission/developpeur-c-1656149;['python', 'anglais', 'vba']
66;it-quant-1656150;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;29/01/2022;https://www.freelance-info.fr/mission/it-quant-1656150;['jenkins']
67;developpeur-c-1656151;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;29/01/2022;https://www.freelance-info.fr/mission/developpeur-c-1656151;[]
68;consultant-amadea-1655784;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;28/01/2022;https://www.freelance-info.fr/mission/consultant-amadea-1655784;[' sas']
69;devops-cloud-engineer-1655752;"
                    Nexius Finance ";Paris;3 années; Tarif non renseigné;28/01/2022;https://www.freelance-info.fr/mission/devops-cloud-engineer-1655752;['jenkins', 'jira', ' sas']
