;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data Engineer H/F;2 000 € par mois;EcoAct;Télétravail temporaire in 75008 Paris 8e;Postedil y a 26 jours;;https://fr.indeed.com/company/EcoAct/jobs/Data-Engineer-2bdd70bd65ca8851?fccid=f10e12fddaf1a88c&vjs=3;['powerbi', 'python', 'spark', 'data lake', 'sql', 'hadoop', 'anglais', 'data lake', 'dataiku', ' sql']
1;Data Engineer Cloud– Azure F/H;;Viseo;Hybrid remote in Boulogne-Billancourt (92);Postedil y a 8 jours;4,2;https://fr.indeed.com/rc/clk?jk=e368ccb04c2eb445&fccid=a4afddc5b7ad7ec2&vjs=3;['azure', 'spark', 'data lake', 'sql', 'datalake', 'data lake', 'data factory', 'nifi', ' ann', ' sql']
2;Stage BI Engineer H.F;1 300 € - 1 500 € par mois;The Blockchain Group / Trimane;92800 Puteaux;Postedil y a 20 jours;;https://fr.indeed.com/rc/clk?cmp=The-Blockchain-Group-%2F-Trimane&ti=Stage+Bi+Engineer+H+F&jk=961350b900d983b2&fccid=0a12100ca693cbff&vjs=3;['talend', 'gitlab', 'powerbi', 'python', 'sql', 'airflow', 'snowflake', 'agile', 'postgresql']
3;Software Engineer, Fuchsia Memory;;Google;Paris (75);Postedil y a 5 jours;4,3;https://fr.indeed.com/rc/clk?jk=19373084b448514d&fccid=a5b4499d9e91a5c6&vjs=3;['scala', 'c++']
4;Data Science Software Engineer;;ORTEC;Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=ac1e9c3165daaf4e&fccid=e7c5b6dbeaeea9b1&vjs=3;['java', 'azure', 'python', 'sql', 'databricks', 'ci/cd', ' c# ', 'machine learning', 'c++']
5;Data Scientist;;Artefact;Paris (75);Postedil y a 24 jours;3,9;https://fr.indeed.com/rc/clk?jk=be1bd8033a9a8fb2&fccid=c1f750eaef1d79c4&vjs=3;['agile', 'machine learning']
6;Data Engineer (H/F);;Effy;75015 Paris 15e;Postedil y a 17 jours;4,0;https://fr.indeed.com/rc/clk?jk=6d42a79d73ef85b6&fccid=2ae9e45f77593912&vjs=3;['docker', 'python', 'sql', 'gcp', 'airflow', 'bigquery', 'modélisation', 'postgresql', 'mysql', 'machine learning', 'datalake', ' sql']
7;Data Engineer H/F;;SPB;Le Havre (76);Postedil y a 8 jours;3,4;https://fr.indeed.com/rc/clk?jk=a7e17a0fcb8ac8c1&fccid=2ad75f3b179194f3&vjs=3;['sql', 'agile', 'scala', 'vertica']
8;Data Full Stack, Paris;;Morgan Stanley;75008 Paris;Postedil y a 19 jours;3,8;https://fr.indeed.com/rc/clk?jk=87d81d918cab3577&fccid=0c39fb2c91742dcf&vjs=3;[]
9;BI Engineer M/F;30 000 € - 55 000 € par an;The Blockchain Group / Trimane;Télétravail temporaire in 92800 Puteaux;Postedil y a 23 jours;;https://fr.indeed.com/rc/clk?cmp=The-Blockchain-Group-%2F-Trimane&ti=Bi+Engineer+M+F&jk=554f58c7bb8a0420&fccid=0a12100ca693cbff&vjs=3;['tableau', 'python', 'sql', 'agile', 'machine learning', ' sql']
10;Machine Learning Engineer Intern;;Criteo;75009 Paris 9e;Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=491ec8519ac39d42&fccid=d3ee4a7355a0fb60&vjs=3;['java', 'python', 'scala', 'machine learning']
11;Data Engineer (F/H);;Meritis;Paris (75);Postedil y a 30+ jours;5,0;https://fr.indeed.com/rc/clk?jk=2ded16e3d351985a&fccid=ea50f68a3787aa3d&vjs=3;['python', 'spark', 'modélisation', 'scala', ' ann']
12;Data engineer / Freelance;510 € - 700 € par jour;RUBIS INFORMATIQUE;Paris (75);Postedil y a 3 jours;;https://fr.indeed.com/rc/clk?jk=8de0a6f849fa8a75&fccid=bad2755a91916b5c&vjs=3;[]
13;Data Engineer F/H;;TOMORROW JOBS;Hybrid remote in Paris 1er (75);Postedil y a 3 jours;;https://fr.indeed.com/rc/clk?jk=d6531b59da25e439&fccid=0c17610eeeb11376&vjs=3;['aws', 'docker', 'python', 'spark', 'gcp', 'hadoop', 'pyspark', 'anglais', 'machine learning']
14;Research Engineer Intern Topic: Deep Learning applied to Bio...;;InstaDeep;Paris (75);Postedil y a 12 jours;;https://fr.indeed.com/rc/clk?jk=47f2ae04b613b3c2&fccid=9b93a6bdb72f6f9c&vjs=3;[' git ', 'python', 'machine learning', 'tensorflow', 'pytorch']
