;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data Scientist;;Skello;Paris (75);Postedil y a 7 jours;;https://fr.indeed.com/company/Skello/jobs/Data-Scientist-edd7191099172c86?fccid=624b4ac43f1b1794&vjs=3;['python', 'sql', 'agile', 'machine learning', 'numpy', 'pandas', ' sql']
1;Data Scientist Recommendation Systems Confirmed;;PERSÉ BEAUTY;Paris (75);Postedil y a 2 jours;;https://fr.indeed.com/company/Prose/jobs/Data-Scientist-Recommendation-Systems-Confirmed-f5e361bb322c64f8?fccid=889dc0dbb32a57e6&vjs=3;['python', 'agile', 'flask', 'django', 'numpy', ' ann', 'pandas']
2;Data Scientist F/H;;Digital Partners;75004 Paris 4e+ 1 lieu;Postedil y a 6 jours;;https://fr.indeed.com/rc/clk?jk=32913097d5332395&fccid=4f7c91e2885764ae&vjs=3;['aws', 'python', 'modélisation']
3;Data Scientist, Product Analytics;;Meta;Télétravail;Postedil y a 30+ jours;4,1;https://fr.indeed.com/rc/clk?jk=723a0f0fd27e90fc&fccid=ba07516c418dda52&vjs=3;['python', 'sql', ' sql']
4;Data Scientist H/F/NB;;Ubisoft;Paris (75);Postedil y a 5 jours;3,8;https://fr.indeed.com/rc/clk?jk=cd77ecff62313a62&fccid=237908de095b6446&vjs=3;['python', 'spark', 'sql', 'ssas', 'machine learning', 'tensorflow', 'pytorch']
5;DATA SCIENTISTE ET ANALYSTE;34 000 € - 38 000 € par an;CSTB;Sophia Antipolis (06);Postedil y a 30+ jours;3,4;https://fr.indeed.com/company/CSTB/jobs/Data-Scientiste-Analyste-26ba0df0f90084ba?fccid=22f3f4cbfa760499&vjs=3;['java', 'python', 'sql', 'modélisation', 'anglais', 'prédiction', 'tensorflow', 'pytorch', 'nifi', ' ann']
6;Data Scientist H/F;2 362 € - 4 567 € par mois;MP DATA;92100 Boulogne-Billancourt+ 1 lieu;Postedil y a 5 jours;;https://fr.indeed.com/company/MP-DATA/jobs/Data-Scientist-c6f224797801e3e5?fccid=9b246b5aaacc1ef2&vjs=3;['aws', 'azure', 'gcp']
7;Data Scientist;;Boralex;Lyon (69);Postedil y a 16 jours;4,6;https://fr.indeed.com/company/Boralex/jobs/Data-Scientist-bf78ee031ba7c8b9?fccid=cd05a8ddb8e033aa&vjs=3;['tableau', 'python', 'sql', 'airflow', 'tableaux de bord', 'machine learning', 'gestion des flux', ' sql']
8;Consultant.e data;2 000 € - 4 500 € par mois;DATATORII;75001 Paris 1er;Postedil y a 3 jours;;https://fr.indeed.com/company/DATATORII/jobs/Consultant-E-Data-5752ec9c5aba52a0?fccid=0c1b92bcc012ec60&vjs=3;['powerbi', 'azure', 'python', 'modélisation', 'ssrs', 'ssas', 'nifi']
9;Lead Clinical Data Manager;65 000 € par an;Warman O'Brien;France;Postedil y a 18 jours;;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bw-rRrlDr6nrfscfj_vVoPM6Iu_8zo-cqs0II8k4Z4Lw4Gsmea-nJIs1AIJeuUN6Q6DYk_cssjLZcxZs_JqqKeX9PjJfg2PieyrtffNT5jDMX6QjIlAIm5WeEIo4ABmXLwigDHBD-rITxbJ5QVXGdq3TfsnOLSg3dMHNTwJljNOoxsXqzad1yxrpke2XayZCMFm2e2Uq3lIATTBT5TiOEn2Ro6KuHhDkSZLnjv9c-H9kBiUf_EyIj8Igvx8_rXgUquI_tcF9Gz8pYBo0L-VZVJAurp782-fD-cJvi1qBv6Yj8C1DXgU0am4HPEhxAZcbunwtS5Qifkdq8_RwZ7WHYPBKGhvRkjNeYavf0l_9aXGKgyu3PbjSe65_RWn9_anBCuCH4l0ra0DA16sEelUdTJFOmlN8l7my9HhiKcOEgQNrc35frAH8K5M_cl069sPKz419IrJcdzAvXOz_ePWO-3X8H9oF5hmf6AVpOfBC7dyw==&p=9&fvj=1&vjs=3;[]
10;Data Steward – Gouvernance des données (DSPTN) H/F;;EDF;Montrouge (92);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=7450431b40dcd324&fccid=0103fd28b454bd4a&vjs=3;[]
11;Berluti CDI - Responsable Performance & Data (F/H);;Berluti;Paris (75);Postedil y a 22 jours;;https://fr.indeed.com/rc/clk?jk=93d6e5e8a8e5033e&fccid=ddf81b1fc1cca355&vjs=3;[' excel ', 'anglais', 'google analytics', 'google analytics']
12;Data Scientist H/F;;Cegid;Paris (75);Postedil y a 12 jours;3,0;https://fr.indeed.com/rc/clk?jk=c06d9c32fb6656d4&fccid=a80873c22d71ac44&vjs=3;['github', 'jenkins', 'docker', 'python', 'sql', 'agile', 'postgresql', 'scrum', 'machine learning', 'tensorflow', 'keras']
13;Data Scientist II;;Levi Strauss & Co.;Paris (75);Postedil y a 9 jours;3,9;https://fr.indeed.com/rc/clk?jk=eac3bcda434df4f4&fccid=dc023faa36b88bf2&vjs=3;[' r ', 'python', 'sql', 'machine learning', ' sql']
14;Data Analyst H/F;;Bouygues Telecom;92100 Boulogne-Billancourt+ 1 lieu;Postedil y a 30+ jours;3,8;https://fr.indeed.com/rc/clk?jk=9536da00bad7c621&fccid=aa1bd64e6087c10f&vjs=3;['tableau', 'sql', 'agile', 'tableaux de bord', 'dataiku', 'data visualisation']
