;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Technicienne / Technicien Visioconférence IT F/H;;Vinci Groupe;Paris (75);Postedil y a 26 jours;2,9;https://fr.indeed.com/rc/clk?jk=77591a268aa2a1dc&fccid=e29b334211222d9b&vjs=3;['tableau', 'agile']
1;Chef de portefeuille IT - R&I;;L'Oreal;Saint-Ouen (93);Postedil y a 2 jours;4,1;https://fr.indeed.com/rc/clk?jk=d3a383bcf4478360&fccid=ec8a0bd60be9a6f5&vjs=3;['powerbi', 'agile', 'anglais', ' ann']
2;Chargé-e d’études comptables (F/H);;BPCE SEF;Puteaux (92);Postedil y a 5 jours;3,3;https://fr.indeed.com/rc/clk?jk=7c94f5a38e57b8f5&fccid=68928fde239d7c6b&vjs=3;['power bi']
3;Consultant Risk/ contrôle interne F/H (IT);40 000 € - 45 000 € par an;DIGITAL PARTNERS FRANCE;Paris (75);Postedil y a 26 jours;;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AHHRM07jvZ_9CBb8QXW1-TjD3eGHqqfxA2uagtxfXOakjo4B2-N_SfFlCg-QCvnLN_gPDlvYiYwh7XhhfSdUUJ8CyO4dDZJ5HApRzL2XzDEz9ccpyDqReYZAnwoKCrpq9vwEfy5jzTi1LP44Qgo-6LO2iBKHHcA0sPpUTDZynfqtKH8RAqwdTaqKsU8fLH_9xSZL2rPaS8_WrBiQbGUvswUVNtDauhKsOm2ms385J41ry-OHwd4Bvlzgp9nIYlQCQ38Kgj4nraXy3XPPVaqCeFU7kN2y2TITAQmVBnBO77zi8sj8F7ontC46vqqbDrhN6gVH6aMHkPH0lPJ--7q9svEfRQ0FH9-qIrlsLuS_gOOajbiwzQHfYvMWpa8fik0w1srtBYHz59qLD4FJCs34B5lOtUMfBWoFammLbDP1qQ69djmdAmFNA3fqWP0JG65fq9gHDH67mrGd__03S5aEOQE2ZtwPtoia61y3TSRKU0QCrTGJ2vnUPa3nYMIpf-qUdhkOunofWqkFGPuO55xvRAcHme09ykq2SGhsCXBqklwXhz-bOI8wkwXo-qDgWGoUNQxJDjvzmNJZD9UgRpw_4J5Px9ZzndqgLRwkJaSnJN0OVq6UrhHBH4fTNi8yiLiNs0GUIU2O5XQ75CEnnYwlGiSJHKrX0FbHcjzcrzM9GpSM0_awqBWdBkXWWnMBiJChiDKeOtZbglTw==&p=3&fvj=0&vjs=3;[' ann']
4;Internalisation Gad CABALO-(H/F);;Société Générale;La Défense (92);Postedil y a 2 jours;3,9;https://fr.indeed.com/rc/clk?jk=af60e29157a35cfe&fccid=df6948c9b8da6236&vjs=3;[]
5;Chef de produit H/F;;RS Components FRANCE;Télétravail in 60000 Beauvais;PostedAujourd'hui;5,0;https://fr.indeed.com/company/RS-Components-FRANCE/jobs/Chef-Produit-e836949353f77064?fccid=505e98d597e0c650&vjs=3;['anglais', ' ann']
6;Chef de projet IT H/F;30 000 € par an;LAURENSEN EXECUTIVE;34170 Castelnau-le-Lez;PostedPubliée à l'instant;;https://fr.indeed.com/company/LAURENSEN-EXECUTIVE/jobs/Chef-Projet-IT-bf02ab09280fefd3?fccid=a74cb49041c3832e&vjs=3;[]
7;Data Scientist;;Getaround;Paris (75);Postedil y a 30+ jours;3,5;https://fr.indeed.com/company/Getaround/jobs/Data-Scientist-1f4948ea32f5d203?fccid=40e89c60795f6393&vjs=3;['tableau', 'aws', 'docker', 'python', 'sql', 'airflow', 'snowflake', 'machine learning', 'pandas', 'cloud tech', 'jupyter', ' sql']
8;Cloud Cybersecurity & Accreditation PM;;Microsoft;Paris (75);Postedil y a 5 jours;4,2;https://fr.indeed.com/rc/clk?jk=1d6d47d43171c6cf&fccid=734cb5a01ee60f80&vjs=3;['azure']
9;APPRENTI CONSULTANT AUDIT IT F/H;;KPMG;Courbevoie (92);Postedil y a 7 jours;3,9;https://fr.indeed.com/rc/clk?jk=d86f9411b2ec9d00&fccid=2dd390c3a48a7ed0&vjs=3;['anglais', ' ann']
10;Data Scientist (H/F) - CDI - Paris;;AXA;Puteaux (92);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=245e31345f9ac83f&fccid=e4146564811f8846&vjs=3;['tableau', 'azure', 'python', 'spark', 'sql', 'databricks', ' sas ', 'data factory', ' sql']
11;PMO Data Center F/H;;welinkit;Clamart (92);PostedAujourd'hui;5,0;https://fr.indeed.com/rc/clk?jk=bfdaf0fe062c6eee&fccid=07661a4e5e3582cf&vjs=3;['nifi']
12;Stage Data Scientist (H/F);;Guerlain;Chartres (28);Postedil y a 2 jours;4,1;https://fr.indeed.com/rc/clk?jk=8c313166d78089f2&fccid=f3225756b24da898&vjs=3;['power bi', 'nifi']
13;Global IT Operations Manager (applicatif - infrastructure) H...;;Geodis;Levallois-Perret (92);Postedil y a 30+ jours;3,5;https://fr.indeed.com/rc/clk?jk=b5e1518c4d6ac8c5&fccid=4ba972623daecaab&vjs=3;['anglais', 'itil']
14;ALTERNANCE INGÉNIEUR RÉSEAUX IDF (H/F);;Solocal;Boulogne-Billancourt (92);Postedil y a 10 jours;3,2;https://fr.indeed.com/rc/clk?jk=c877802e2070f143&fccid=b13c42457f3193b2&vjs=3;['firewalls']
