;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Chef de projet IT (H/F);;Deloitte;La Défense (92);Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=053615642b6a7bf8&fccid=9e215d88a6b33622&vjs=3;['anglais', 'nifi']
1;Chef.fe de projet IT F/H;;VINCI Energies;La Garenne-Colombes (92);Postedil y a 30+ jours;3,8;https://fr.indeed.com/rc/clk?jk=4e58963e59fde7e7&fccid=f9a71735f7ee88cb&vjs=3;['agile']
2;IT Strategy Manager (m/f/d);;Allianz Partners;93400 Saint-Ouen;Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=9d7ad327b8600284&fccid=bf422d4af99309b2&vjs=3;[]
3;Stage en développement web - PARIS H/F/NB;;Capgemini;Paris (75);Postedil y a 5 jours;3,8;https://fr.indeed.com/rc/clk?jk=b38c5f57c4ea483e&fccid=105ecfd0283f415f&vjs=3;['java', 'agile', 'anglais']
4;Assistant Chef de Projet IT-(H/F);;Société Générale;Fontenay-sous-Bois (94)+ 1 lieu;Postedil y a 5 jours;3,9;https://fr.indeed.com/rc/clk?jk=0c6d2a0bdd03cb44&fccid=df6948c9b8da6236&vjs=3;['agile', 'nifi', ' ann']
5;Chef de projet IT H/F;30 000 € par an;LAURENSEN EXECUTIVE;34170 Castelnau-le-Lez;PostedPubliée à l'instant;;https://fr.indeed.com/company/LAURENSEN-EXECUTIVE/jobs/Chef-Projet-IT-bf02ab09280fefd3?fccid=a74cb49041c3832e&vjs=3;[]
6;Manager IT / Système d’Information H/F en CDI Proche Paris –...;;Neocase Software;Télétravail in 92250 La Garenne-Colombes;Postedil y a 30+ jours;3,0;https://fr.indeed.com/company/Neocase-Software/jobs/Manager-IT-73c4f9b757a0ab23?fccid=c2b72a6301181c71&vjs=3;['agile', 'anglais']
7;Responsable informatique H/F;45 000 € - 50 000 € par an;ABBANA;Paris 12e (75);PostedPubliée à l'instant;;https://fr.indeed.com/company/Abbana/jobs/Responsable-Informatique-9be6bae93fe7e494?fccid=3dfcfa0d2ec26cf4&vjs=3;['nifi', ' ann']
8;IT Project Manager AHyMS (F/M);;hydrogen;Courbevoie (92);Postedil y a 5 jours;3,9;https://fr.indeed.com/rc/clk?jk=e3820b3775ba8501&fccid=fafde744f04f45dc&vjs=3;['pmp', 'nifi']
9;IT Industrial Operations Manager;;UCB S.A.;Paris (75);Postedil y a 5 jours;3,8;https://fr.indeed.com/rc/clk?jk=8aff5ca9159ff238&fccid=33684b64e937e3af&vjs=3;['glue', 'itil', 'pmp', 'scala']
10;Stagiaire Consultant Cybersécurité Junior PARIS H/F;;Capgemini;Paris (75);Postedil y a 5 jours;3,8;https://fr.indeed.com/rc/clk?jk=9c8686176595a925&fccid=105ecfd0283f415f&vjs=3;['anglais', 'cartographie', ' ann']
11;Artificial Intelligence Intern – Continual Learning for Deep...;;Schlumberger;Clamart (92);Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=2deb178a6372a8f8&fccid=1a6c05c38b3b5549&vjs=3;['python', 'machine learning', 'tensorflow', 'pytorch', 'keras']
12;Chargé d'études statistiques F/H;;AXA;Nanterre (92);Postedil y a 2 jours;3,9;https://fr.indeed.com/rc/clk?jk=89df9baeb2248803&fccid=e4146564811f8846&vjs=3;['powerbi']
13;Chef de projet IT H/F;40 000 € - 55 000 € par an;Temenis;Courbevoie (92);Postedil y a 2 jours;;https://fr.indeed.com/company/Temenis/jobs/Chef-Projet-IT-3a0a9a79fa864204?fccid=3756f746d5472b7e&vjs=3;['agile', 'itil', 'nifi']
14;CDI - Chef de projet - Solutions IT Référentiel & Assortimen...;;Sephora France;Neuilly-sur-Seine (92);Postedil y a 12 jours;3,8;https://fr.indeed.com/rc/clk?jk=a13f0f82b33f5361&fccid=afda98bfc8224b19&vjs=3;['anglais']
