;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data Scientist (H/F);;Novencia;Paris (75);PostedPubliée à l'instant;5,0;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ax-dZTyZPaeY82JYaWj1VgA3mPZgyi9qBRxfGBjY9acZQsLiaoTiQXd_SfMOL4Yv-4Sn_NIhUy8XfmId-XWKTeRofWGqlCKZPxnwIAwLPflOLXsnU6PzLhO0zwmYXqxDvP404kyKns6pvZAzxMHrknECRqSXoHcTcD6emn9j9G60D-0G66aRL9FmJKYj6xJFt-SXmemaq45qA_HjO2wtn6rNFQpZDBK4Q1J154aVkS9L1W8FuMXgC7cTCeR3cM9eBbzuH2WGPpsQDVHPPcUZTwpXLyHyHPP-kaIytiKB4zrhoykCcClOtTWoaI9ZMtMhdYcZlYh5M26bemEOd-J14zBrrVuBnNaPqtjzejjVYiJMvaGK_yoBnZso9O8b4hxnBcs5UZt6MsenyCuULXZ5SUGlXwtqYGgZyx9LZ97HSFLZ-Q0S7xsZV2NXYN5sDbM_bfLdolfeDUPcBhgvmToDj56-L2uRf-LSPlqYEBvUzi8GjAj0P2jZUv-1Du3HuFfuM=&p=0&fvj=0&vjs=3;['agile', 'machine learning', 'data visualisation', '']
1;Analyste DATA - H/F;;Caisse d'Epargne Ile de France;Paris (75);Postedil y a 11 jours;3,3;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CFvUw5Up5U6WDRJvSDstZwT02HwQ1GOgioG0dKOI2qcuFNugWzXja8pVPqTL0tn2_S6w2-83qi-UibSPbAd_ViWMF70LG13W7sJckp3HJsqSshIydv8Ns_u8L6Mdq5vOe4la-LDxFyBM4PP4JY5A3pqcjQAgGzFUIN4T1w4NR8j54xKDdIMiLT1Xk-LYDZTf_XC1YijzBvz4WNB7OGpERHzONJ2tgKZ8mfO9qdGYxzxwjz-fN_ou1VfuWH7OUtwM8iMfrYQ08FGDiiEHsmmMmt8kwmulfCYSN-FzN_liQl2FkoEdkbPfG6Q-nyYcezrtp8QzxL-jLdVjPJk08HJKaq7JLk1O4rAkTOMIKE1hX4bewONETdElAUYlWR_50GyIU9VJcFtOM3ICIe1gRykqWUB_n78OB-lfzFTqLi8-7S2xej_EXE2sTtEhxB9nMAcQIdysXI8_DRHUpYOGRBHsOgjMT5_FChEYJ0q9E1ByHObYokzA-iCvzRbeh3ZXB_LVU=&p=1&fvj=0&vjs=3;['tableau', 'power bi', 'sql', 'oracle', 'tableaux de bord', '']
2;Data Analyste Junior H/F (IT);34 000 € - 40 000 € par an;BI NEWVISION;Paris (75);Postedil y a 10 jours;;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AHHRM07jvZ_9CBb8QXW1-TjD3eGHqqfxA2uagtxfXOakjo4B2-N_SfFlCg-QCvnLOj-udvxLMGAjtUtnaqYHSb5PoW6--G9W41MzD-fafuVF1OAHb2ym1kyrCc5d8ITzkidTVwVAe5r4Fy3nmAeQUXZYy64l3Mw9eDvRENwdyqA8Os4gRvHe2XdSrNRF9pCi7B14ro3ymwUvtjLXXIDCQNDgwCL82SaETyXcq53FjnvGJSJX4rvykpl2dUco2FIALuh0RIx7_2MaxTXr5-IQ3K68BoBBvKxsVU1gCfTI2UU2hBbF3sSZSC2DoEDO1JCxmrELYzeOXjXqJKGx-aNugMXeDRbfVY-VrjY7UMCPffXyMCNyznzAcLqANmfpB7soJabLF21eMMUgQsZqqgL6T6vJyMMZKzErAhklvu7_QoAPAV4msKKczeSuf_kqfS5-dplXwBmjhC2xnrLIQdir4nHZzLy9sepzpxy6wlC1V6eJzx50IcH2Y_fuipYWj0vt-RIFCbOuyOmdU49gI3dv2t2xgAeONTh4WccpDe086PfHxjiKiPKu6KIv5Wp-_5C3fnjEmmxbHeDxzWNgQ0bMez547DC2iBYIRfR2U_nmXzMeN1hn3AkUNcytxsxAu-PQbPpUPXgpJ32pxwhroCo5baSO8AFmSVxZfa6yBAetsfqsC4lIt-ZIwc&p=2&fvj=0&vjs=3;['']
3;Data Analyst Junior (H/F);;Winamax;Paris (75);Postedil y a 11 jours;4,0;https://fr.indeed.com/company/Winamax/jobs/Data-Analyst-Junior-64acad0bfe84db5e?fccid=ef842149939dc038&vjs=3;['python', 'sql', 'machine learning', 'data visualisation', 'nifi', '']
4;Data Engineer Junior CDI - H/F;;Capgemini;Paris (75);Postedil y a 8 jours;3,8;https://fr.indeed.com/rc/clk?jk=6c4ed5c174132f41&fccid=105ecfd0283f415f&vjs=3;['']
5;Consultant Digital & Data H/F;;CGI Inc;Paris (75);Postedil y a 30+ jours;3,6;https://fr.indeed.com/rc/clk?jk=587a9c43bc4d3f21&fccid=43a69183767d4301&vjs=3;['talend', 'aws', 'azure', 'ci/cd', 'agile', 'scrum', 'azur', '']
6;Data Engineer H/F;;NOVELIS;Paris (75);Postedil y a 30+ jours;5,0;https://fr.indeed.com/rc/clk?jk=e58a903baa90effd&fccid=92046a9742d056b6&vjs=3;['python', 'spark', 'hadoop', 'pyspark', 'agile', '']
7;DATA SCIENTIST JUNIOR (H/F/X);;Chloé;Paris (75);Postedil y a 7 jours;4,3;https://fr.indeed.com/rc/clk?jk=cee481c37e6fa7b8&fccid=4f0cd7a5e87bc2d7&vjs=3;['tableau', 'python', 'sql', 'looker', 'knime', 'dataiku', '']
8;Ingénieur Data-(H/F);;Société Générale;La Défense (92);PostedAujourd'hui;3,9;https://fr.indeed.com/rc/clk?jk=1dc8a580dc1aa9e2&fccid=df6948c9b8da6236&vjs=3;['python', 'sql', 'agile', 'modélisation', 'machine learning', '']
9;Data Analyst H/F;;Celio;Saint-Ouen (93);Postedil y a 1 jour;3,9;https://fr.indeed.com/company/Celio/jobs/Data-Analyst-e189e429eaed9941?fccid=590163b494adb820&vjs=3;['python', 'sql', '']
