;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Student / Intern - Software Developer;;Oracle;Télétravail in Colombes (92);Postedil y a 4 jours;3,8;https://fr.indeed.com/rc/clk?jk=9241eca4d96c0726&fccid=cd22d01053af7669&vjs=3;['java', 'github', 'python', 'sql', 'oracle', 'linux', 'machine learning', 'c++', ' sql']
1;Data Engineer H/F;3 333 € par mois;Adyoulike;Neuilly-sur-Seine (92);Postedil y a 26 jours;;https://fr.indeed.com/company/Adyoulike/jobs/Data-Engineer-2e72a89498729433?fccid=323a532cbcf3ddac&vjs=3;['java', 'jenkins', 'docker', 'python', 'spark', 'sql', 'airflow', 'ci/cd', 'bigquery', 'scala', 'nifi', ' ann']
2;Software Engineer Python (H/F/N) - Paris;;Ekimetrics;Paris (75);Postedil y a 30+ jours;3,0;https://fr.indeed.com/rc/clk?jk=eddb2828d57b5845&fccid=3fb68589a69677e6&vjs=3;['azure', 'python', 'databricks', 'pandas']
3;Software Engineer Data H/F Nancy;;Capgemini;Nancy (54);Postedil y a 3 jours;3,8;https://fr.indeed.com/rc/clk?jk=4fed7ac95497563d&fccid=105ecfd0283f415f&vjs=3;['power bi', 'azure', 'sql', 'anglais', 'data factory']
4;Data Engineer H/F;35 000 € par an;Mailinblack;13002 Marseille;Postedil y a 3 jours;;https://fr.indeed.com/company/MAILINBLACK/jobs/Data-Engineer-159978cd8bcc7bbd?fccid=b2e72ca54651966f&vjs=3;['java', 'jenkins', 'azure', 'elk', 'docker', 'python', 'spark', 'data lake', 'sql', 'databricks', 'hadoop', 'api rest', 'datawarehouse', 'mysql', 'mongodb', 'linux', 'elasticsearch', 'machine learning', 'intégration continue', 'datalake', 'data lake', 'mongo', ' sql']
5;Data Engineer/Data analyst F/H;;CANOPAI;Hybrid remote in Bordeaux (33);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=6eb853e48b6c2287&fccid=72e4df67d0e2146e&vjs=3;['talend', 'powerbi', 'power bi', 'snowflake', 'agile', 'scrum']
6;STAGE - DATA ENGINEER (H/F);;Canal Plus;Puteaux (92);Postedil y a 30+ jours;3,8;https://fr.indeed.com/rc/clk?jk=2756112a271b0ae7&fccid=ae3d06b2409aec25&vjs=3;['power bi', 'aws', 'python', 'redshift', 'snowflake', 'agile']
7;Data Engineer H/F;;Autajon;Montélimar (26);Postedil y a 2 jours;3,2;https://fr.indeed.com/rc/clk?jk=a56e3a4511e6d84e&fccid=fa5799adf6016c9f&vjs=3;['aws', 'azure', 'sql', 'modélisation', 'datalake', ' ann', ' sql']
8;DATA ENGINEER - FULL REMOTE F/H;;HARNHAM;Télétravail in Paris 1er (75);Postedil y a 3 jours;;https://fr.indeed.com/rc/clk?jk=fb2dc8383814e54b&fccid=d72eb0548d91249c&vjs=3;['python', 'airflow', 'anglais', 'scala']
9;Data Engineer F/H;;WORKSOFT;Marseille 1er (13);Postedil y a 8 jours;;https://fr.indeed.com/rc/clk?jk=58611608b5723097&fccid=219bf79c21bd3e11&vjs=3;['python', 'sql', 'mysql', 'scala', 'intégration continue', 'sqlalchemy', ' ann', ' sql']
10;Data Engineer (F/H);;AXA;Suresnes (92);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=f7165a5d9ff508bb&fccid=e4146564811f8846&vjs=3;['azure', 'kafka', 'docker', 'python', 'spark', 'sql', 'databricks', 'ci/cd', 'anglais', 'scala', 'datalake', 'data visualisation', ' sql']
11;Un Data Engineer;;PREMISEO;Emmerin (59);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=115bb2ce89ec78e9&fccid=b8366f069a71b80d&vjs=3;['talend', 'java', 'aws', 'kafka', 'python', 'spark', 'data lake', 'sql', 'hadoop', 'modélisation', 'machine learning', 'data lake', 'pandas', 'jupyter', ' sql']
12;We are looking for an ambitious Data Engineer;;RiverBank S.A. French Branch;Télétravail temporaire in 75008 Paris 8e;Postedil y a 30+ jours;;https://fr.indeed.com/company/RiverBank-S.A.-French-Branch/jobs/We-Are-Looking-Ambitious-Data-Engineer-eaad7fb2d215590b?fccid=2bf014cd5158a582&vjs=3;['kafka', 'docker', 'python', 'spark', 'sql', 'airflow', 'scala', 'flask', 'machine learning', ' sql']
13;Data Engineer;;Amazon EU SARL (FR);Paris (75);Postedil y a 30+ jours;3,5;https://fr.indeed.com/rc/clk?jk=66df8589a33c4785&fccid=fe2d21eef233e94a&vjs=3;['java', 'aws', 'python', 'sql', 'redshift', 'oracle', 'postgresql', 'linux']
14;Data Engineer F/H;;Homeserve;Lyon 7e (69);Postedil y a 23 jours;2,8;https://fr.indeed.com/rc/clk?jk=c5fc14608060c10d&fccid=081763ff00a22466&vjs=3;['machine learning']
