;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data Manager H/F - CDI;;Groupe Muller;Paris (75);Postedil y a 1 jour;;https://fr.indeed.com/company/Groupe-MULLER/jobs/Data-Manager-611ae73831f1c423?fccid=9799fecf5f69fb02&vjs=3;['sql', 'cartographie', 'datalake', ' ann', ' sql']
1;Data Scientist Financial Services (H/F);;Carrefour;91300 Massy;Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=eff7e73062a1090d&fccid=669350d87ae4a4a6&vjs=3;[' r ', 'python', 'sql', 'cloudera', 'anglais', 'machine learning', 'data visualisation', ' sql']
2;Data Analyst;;Adevinta Group;Hybrid remote in Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=826c588c53324245&fccid=5aecff49966a6ffd&vjs=3;[]
3;Data Scientist - Training Specialist;;Dataiku;Télétravail in Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=f011f9317ca89826&fccid=4640437a3109c91f&vjs=3;['python', 'sql', 'machine learning', 'dataiku', 'problem solving', ' sql']
4;Technicien Data Center (H/F);;Linkbynet;Saint-Denis (93);Postedil y a 25 jours;;https://fr.indeed.com/company/Linkbynet/jobs/Technicien-Data-Center-3c18feabaafa5bf5?fccid=cd7733ea39944bec&vjs=3;['anglais']
5;Senior Data Team Lead;65 000 € par an;Warman O'Brien;Télétravail in Paris (75);Recrutement régulier;;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bw-rRrlDr6nrfscfj_vVoPM6Iu_8zo-cqs0II8k4Z4Lw4Gsmea-nJIs1AIJeuUN6STcSPj5Y9Fmh3lbg2N01GBosjvjkplgcZVoMoJP_2vQFemu6UK69a53Zl3QjZ5MFIYf-OqOVBNPGKEqsJqsbArVQOYNMrMaJvbJpjOs0n3IHcH0N9P7aMDhs4FtsDy_jmKRSdZb3wYaRoYXg0bHCTR9n4INzOD9_WZQBcwEV-zC89ay-qCfYgr-gD8-dSMGyNUrlvVYJFWDJ5v0EqvkdIAjPkLRVYhU-EqlvpOjd_BhyU8hQ6PLsGcWvvTQYmAQNaMEA9fnh0v8ctdT6nHdz0rJaSOX-l9dnF9jZmO6LDPqWA65KPQVBT9qg_FmYZy6Tle9AwzSl4pfTYbYaH6gfzZ7vQHVKAYp3yXcUwD4MbG_j-og6vGl8s0xkHUO5KD51UxlEqtviTYz41xfPT8wpz7oHadC9LdkdQ=&p=5&fvj=1&vjs=3;[]
6;Data Science Operations, Manager (F/H/NB);;Ubisoft;Paris (75);Postedil y a 15 jours;3,8;https://fr.indeed.com/rc/clk?jk=bb093acdc19dc80f&fccid=237908de095b6446&vjs=3;['python', 'sql', 'anglais', 'ssas', 'dataiku', 'nifi', 'spss', ' sql']
7;KERING Master Data Specialist;;Kering SA;Paris (75);Postedil y a 18 jours;;https://fr.indeed.com/rc/clk?jk=37325f47eb4f55c6&fccid=7e75676c181b75b8&vjs=3;['anglais', 'powerpoint']
8;Data Scientist;;Adevinta Group;Paris (75);Postedil y a 11 jours;;https://fr.indeed.com/rc/clk?jk=7c1805522f7fb498&fccid=5aecff49966a6ffd&vjs=3;[]
9;Blockchain Data Scientist;;Ledger;Télétravail in Paris (75);Postedil y a 16 jours;;https://fr.indeed.com/rc/clk?jk=b1fe5fb253c02288&fccid=f4ec96da440899f2&vjs=3;['tableau', 'python', 'sql', 'machine learning', ' sql']
10;Data Engineer;;Morgan Stanley;75008 Paris;Postedil y a 26 jours;3,8;https://fr.indeed.com/rc/clk?jk=58e69d9011566864&fccid=0c39fb2c91742dcf&vjs=3;[]
11;Data Scientist H/F;2 600 € - 3 600 € par mois;Open Mind Neurotechnologie;Télétravail in Paris (75);Postedil y a 2 jours;;https://fr.indeed.com/company/Open-Mind-Neurotechnologie/jobs/Data-Scientist-fac92c5060e136e1?fccid=a89448dd6b5e6a8e&vjs=3;[' git ', 'python', 'numpy', 'pandas', 'jupyter']
12;PMO Data Center F/H;;welinkit;Clamart (92);Postedil y a 1 jour;5,0;https://fr.indeed.com/rc/clk?jk=c62d50dcb692d4a7&fccid=07661a4e5e3582cf&vjs=3;['nifi']
13;Data analyst H/F;;Inetum;Saint-Ouen (93);Postedil y a 26 jours;3,0;https://fr.indeed.com/rc/clk?jk=4785dfff5931f0ba&fccid=e463fc7104734a53&vjs=3;['python', 'agile', 'vba']
14;Data Scientist (H/F);;Extia;67000 Strasbourg;Postedil y a 5 jours;3,9;https://fr.indeed.com/rc/clk?jk=8e3e9872d472b387&fccid=51f8790ad48982e0&vjs=3;['qlik', 'tableau', 'power bi', 'python', 'spark', 'hive', 'sql', 'hadoop', 'qliksense', 'modélisation', 'vba', 'machine learning', ' ann', ' sql']
