;title;wage;companyname;location;date;companynote;joblink;jobskills
0;DATA ENGINEER - SUPPORT DÉVELOPPEMENT F/H;;EURO-INFORMATION DEVELOPPEMENTS;Nantes (44);Postedil y a 5 jours;4,0;https://fr.indeed.com/rc/clk?jk=ebf2c9493af022f2&fccid=fbffd7f3deecaf9e&vjs=3;['java', 'modélisation', ' c# ', 'data factory']
1;Consultant ETL / Talend (F/H);;Micropole;69100 Villeurbanne;Postedil y a 6 jours;3,3;https://fr.indeed.com/rc/clk?jk=da4ed026285f2d52&fccid=14835f3a1d6bbbcb&vjs=3;['talend', 'aws', 'gcp', 'oracle', 'anglais', 'salesforce', ' c ']
2;Data Analyst / Data visualisation F/H;;NODYA GROUP;Hybrid remote in Levallois-Perret (92);Postedil y a 5 jours;;https://fr.indeed.com/rc/clk?jk=83c9077dda05fa9b&fccid=a83acc0245128498&vjs=3;['talend', 'tableau', 'power bi', 'sql', 'modélisation', 'data visualisation', 'nifi', ' sql']
3;Business Intelligence Engineer F/H;;Voyage Privé;Aix-en-Provence (13);Postedil y a 1 jour;3,4;https://fr.indeed.com/company/Voyage-Priv%C3%A9/jobs/Business-Intelligence-Engineer-F-H-ddde1f9cd40d3257?fccid=37029f0f039fb727&vjs=3;['github', 'gitlab', 'tableau', 'docker', ' r ', 'python', 'spark', 'sql', 'bigquery', 'apache', 'scala', 'elasticsearch', 'dataiku', 'yarn', ' ann', ' sql']
4;Consultant BI (F/H);;Novencia;Lyon (69);Postedil y a 4 jours;5,0;https://fr.indeed.com/rc/clk?jk=2b3cd2ac15a02606&fccid=7cce756ee5dd33e7&vjs=3;['tableau', 'tableaux de bord']
5;Data Business Analyst H/F;;Dentego;92100 Boulogne-Billancourt;Postedil y a 4 jours;3,4;https://fr.indeed.com/rc/clk?jk=d99259cfd104d518&fccid=e4e010e1d1fe9140&vjs=3;['java', 'tableau', 'sql', 'oracle', 'tableaux de bord', 'vba', ' c# ', ' php ', ' sql']
6;Ingénieur(e) Data;42 300 € par an;Agricultures & Territoires;Hybrid remote in Chambre (15);Postedil y a 2 jours;3,9;https://fr.indeed.com/rc/clk?jk=d3443e6a4f29c3e2&fccid=ae957ef0f6ad2ae0&vjs=3;['java', 'jenkins', 'docker', 'sql', 'jira', 'confluence', 'postgresql', 'mysql', 'linux', ' ann', ' sql']
7;CONSULTANT ETL INFORMATICA - H/F;;Talan;Paris (75);Postedil y a 5 jours;3,0;https://fr.indeed.com/rc/clk?jk=487e052248fcf6d9&fccid=9b33f1f43112d3cb&vjs=3;['sql', 'datawarehouse', 'agile', 'modélisation', ' sql']
8;Responsable d’applications Business Intelligence;;OCP;93400 Saint-Ouen;PostedPubliée à l'instant;4,0;https://fr.indeed.com/rc/clk?jk=c7f7831f545352b7&fccid=f4ce265923861f4c&vjs=3;['datastage', 'power bi', 'sql', 'snowflake', 'oracle', 'anglais', 'linux', 'business object', ' sql']
9;Analyste DATA et Pilotage H/F;;Caisse d'Epargne Auvergne Limousin;Clermont-Ferrand (63);Postedil y a 5 jours;3,3;https://fr.indeed.com/rc/clk?jk=50701e4282953ab5&fccid=68928fde239d7c6b&vjs=3;[]
10;Développeur Python - (F/H);;OCI Informatique;69008 Lyon 8e;PostedPubliée à l'instant;3,1;https://fr.indeed.com/rc/clk?jk=6ba5b9cf78d760d9&fccid=e3d78c5ec2c42db2&vjs=3;['python', 'sql', 'postgresql', 'linux', ' sql']
11;Data Engineer (PPaas) F/M;;Worldline;Suresnes (92);Postedil y a 6 jours;3,7;https://fr.indeed.com/rc/clk?jk=573908152ef5c39d&fccid=808f94192015f24a&vjs=3;['kafka', 'elk', 'python', 'spark', 'data lake', 'hive', 'sql', 'airflow', 'hadoop', 'bigquery', 'agile', 'linux', 'microservice', 'bash', 'data lake', ' sql']
12;Data Intelligence Manager H/F;50 000 € - 60 000 € par an;SEENOVATE;Lyon (69)+ 3 lieux;PostedAujourd'hui;;https://fr.indeed.com/company/Seenovate/jobs/Data-Intelligence-Manager-4c26e0edbf498733?fccid=b2f5667ca7e16636&vjs=3;['talend', 'powerbi', ' r ', 'python', 'sql', 'oracle', 'modélisation', 'mysql', ' ssis', ' ann']
13;Data Scientist (Green IT) F/H;;Antoine Van Eeckhout;Rillieux-la-Pape (69);Postedil y a 1 jour;;https://fr.indeed.com/rc/clk?jk=dc0aba8eeda940ee&fccid=6607c227cdd7ef69&vjs=3;['agile', 'modélisation', 'scrum']
14;DATA Analyst F/H;;DELFINGEN;25340 Clerval;Postedil y a 6 jours;3,4;https://fr.indeed.com/rc/clk?jk=31a2ed75cae8b901&fccid=fdef6c02153a69ff&vjs=3;['qlik', 'java', 'tableau', 'python', 'sql', 'datawarehouse', ' ann', ' sql']
