;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Chargé-e de projets DATA (F/H);;BPCE SEF;Puteaux (92);Postedil y a 5 jours;3,3;https://fr.indeed.com/rc/clk?jk=dc4300921daf2562&fccid=68928fde239d7c6b&vjs=3;['tableau', 'power bi', 'sql', 'tableaux de bord', ' sas ', 'machine learning', ' sql']
1;Data Scientist II;;Levi Strauss & Co.;Paris (75);Postedil y a 4 jours;3,9;https://fr.indeed.com/rc/clk?jk=eac3bcda434df4f4&fccid=dc023faa36b88bf2&vjs=3;[' r ', 'python', 'sql', 'machine learning', ' sql']
2;Data Scientist H/F;2 362 € - 4 567 € par mois;MP DATA;92100 Boulogne-Billancourt+ 1 lieu;PostedPubliée à l'instant;;https://fr.indeed.com/company/MP-DATA/jobs/Data-Scientist-c6f224797801e3e5?fccid=9b246b5aaacc1ef2&vjs=3;['aws', 'azure', 'gcp']
3;Data Engineer F/H (CDI);;Lunii;75011 Paris 11e;Postedil y a 1 jour;;https://fr.indeed.com/rc/clk?jk=a557caf48a0d2737&fccid=6e7c660f07e2ed51&vjs=3;['talend', 'tableau', 'aws', 'sql', 'gcp', 'bigquery', 'snowflake', 'agile', 'modélisation', 'postgresql', 'scrum', 'looker', 'nifi']
4;Data Analyst H/F;34 000 € - 38 000 € par an;Levertech Consulting;Athis-Mons (91);Postedil y a 1 jour;;https://fr.indeed.com/company/Levertech-Consulting/jobs/Data-Analyst-820d885aa72ac928?fccid=a6befa31209056b2&vjs=3;['tableau', 'powerbi', 'power bi', 'sql', 'tableaux de bord', ' sql']
5;Data Scientist (H/F);;Extia;67000 Strasbourg;PostedAujourd'hui;3,9;https://fr.indeed.com/rc/clk?jk=8e3e9872d472b387&fccid=51f8790ad48982e0&vjs=3;['qlik', 'tableau', 'power bi', 'python', 'spark', 'hive', 'sql', 'hadoop', 'qliksense', 'modélisation', 'vba', 'machine learning', ' ann', ' sql']
6;Data Analyst (H/F);;Extia;67000 Strasbourg;Postedil y a 1 jour;3,9;https://fr.indeed.com/rc/clk?jk=389a24ef720991b7&fccid=51f8790ad48982e0&vjs=3;['qlik', 'tableau', 'power bi', 'python', 'sql', 'qliksense', 'modélisation', 'vba', ' ann', ' sql']
7;Data Analyst H/F;;Celio;Saint-Ouen (93);Postedil y a 5 jours;3,9;https://fr.indeed.com/company/Celio/jobs/Data-Analyst-e189e429eaed9941?fccid=590163b494adb820&vjs=3;['python', 'sql', ' sql']
8;Data Scientist F/H;;ISOFT;Hybrid remote in Saint-Aubin (91);Postedil y a 3 jours;;https://fr.indeed.com/rc/clk?jk=619dcab3e6ecbb60&fccid=6bcb5495631f91f9&vjs=3;['modélisation', 'machine learning', ' ann']
9;PMO Data Center F/H;;welinkit;Clamart (92);Postedil y a 1 jour;5,0;https://fr.indeed.com/rc/clk?jk=bfdaf0fe062c6eee&fccid=07661a4e5e3582cf&vjs=3;['nifi']
10;Data Analyst (H/F);;JCDecaux FR;92200 Neuilly-sur-Seine;Postedil y a 3 jours;3,8;https://fr.indeed.com/rc/clk?jk=860ba47aee5c9a32&fccid=0c0b40e05d9690ed&vjs=3;['tableau', 'power bi', 'python', 'sql', ' sql']
11;Data Analyst H/F - Boulogne-Billancourt;;Cegedim;92100 Boulogne-Billancourt;Postedil y a 6 jours;3,0;https://fr.indeed.com/rc/clk?jk=0ff8e78f02be5dd1&fccid=8397d27fa71913c8&vjs=3;['power bi', 'data visualisation']
12;Master Data H/F;;ALDI;Villepinte (93);Postedil y a 4 jours;3,1;https://fr.indeed.com/rc/clk?jk=a4483ef59beb38c7&fccid=b8b7cb5f7561f45b&vjs=3;['terdata']
13;Data Engineer (H/F);50 000 € par an;Bellman;Paris (75);Postedil y a 6 jours;;https://fr.indeed.com/company/Bellman/jobs/Data-Engineer-e8f6f06af9eafef5?fccid=001f36293d8ad108&vjs=3;['java', 'aws', 'python', 'sql', 'gcp', 'bigquery', 'postgresql', 'datalake', 'nifi', ' sql']
14;Data Business Analyst H/F;;Dentego;92100 Boulogne-Billancourt;Postedil y a 3 jours;3,4;https://fr.indeed.com/rc/clk?jk=d99259cfd104d518&fccid=e4e010e1d1fe9140&vjs=3;['java', 'tableau', 'sql', 'oracle', 'tableaux de bord', 'vba', ' c# ', ' php ', ' sql']
