;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data Engineer (H/F) - STAGE;;24S;Télétravail in 75015 Paris 15e;Postedil y a 30+ jours;;https://fr.indeed.com/company/24S/jobs/Data-Engineer-79b21a60690d9d41?fccid=6f5172354afde31b&vjs=3;['java', 'aws', 'python', 'data lake', 'sql', 'bigquery', 'data lake', ' ann', ' sql']
1;Data Engineer;;Tinyclues;Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/company/Tinyclues/jobs/Data-Engineer-17596d45ea07fb7f?fccid=f7e9bbb776ee984b&vjs=3;['python', 'sql', 'airflow', 'bigquery', 'agile', 'scala', 'tensorflow', ' sql']
2;Data Engineer;;Morgan Stanley;75008 Paris;Postedil y a 19 jours;3,8;https://fr.indeed.com/rc/clk?jk=58e69d9011566864&fccid=0c39fb2c91742dcf&vjs=3;[]
3;Data Engineer (H/F);50 000 € par an;Bellman;Paris (75);Postedil y a 4 jours;;https://fr.indeed.com/company/Bellman/jobs/Data-Engineer-e8f6f06af9eafef5?fccid=001f36293d8ad108&vjs=3;['java', 'aws', 'python', 'sql', 'gcp', 'bigquery', 'postgresql', 'datalake', 'nifi', ' sql']
4;Data engineer-(H/F);;Société Générale;La Défense (92)+ 1 lieu;Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=94249df09bdb51fe&fccid=df6948c9b8da6236&vjs=3;['python', 'sql', 'anglais', ' ann']
5;Data engineer;;Siderlog;Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=216dd34745946b61&fccid=53589aabfad01960&vjs=3;['python', 'spark', 'hive', 'hadoop', 'cloudera', 'anglais', 'scala', 'nifi']
6;Data Engineer - Financial Services H/F;;CGI Inc;Paris (75);Postedil y a 26 jours;3,6;https://fr.indeed.com/rc/clk?jk=0403e85ee6c5df41&fccid=43a69183767d4301&vjs=3;['kafka', 'spark', 'sql', 'hadoop', 'agile', 'cloudera', 'linux', 'hdfs', 'nifi', ' sql']
7;DATA ENGINEER H/F;;BNP Paribas;Paris (75);Postedil y a 13 jours;3,9;https://fr.indeed.com/rc/clk?jk=b98386d1e38f1889&fccid=1392500f835bba92&vjs=3;['python', 'sql', 'modélisation', 'anglais', 'stress testing', 'stress test', ' sql']
8;Data Engineer;;Neoxia;Paris (75);Postedil y a 30+ jours;4,9;https://fr.indeed.com/company/NEOXIA/jobs/Data-Engineer-3022f20a073ae877?fccid=48ac8c0424bc6479&vjs=3;['java', 'aws', 'azure', 'kafka', 'python', 'spark', 'gcp', 'airflow', 'hadoop', 'bigquery', 'redshift', 'snowflake', 'scrum', 'scala', 'machine learning', 'data factory', 'pandas']
9;CONSULTANT DÉBUTANT DATA ENGINEER F/H;;KPMG;Courbevoie (92);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=9a6b603d3a311d50&fccid=2dd390c3a48a7ed0&vjs=3;['java', 'aws', 'azure', 'docker', 'python', 'sql', 'gcp', 'modélisation', 'anglais', 'mysql', 'mongodb', 'machine learning', 'mongo']
10;Data Engineer H/F;;Viveris;92100 Boulogne-Billancourt;Postedil y a 4 jours;4,2;https://fr.indeed.com/rc/clk?jk=2999b1d9358790df&fccid=2b8d513d0a831525&vjs=3;['aws', 'python', 'spark', 'sql', 'redshift', 'glue', 'nifi', ' sql']
11;Senior Data Engineer H/F;;Transdev;Issy-les-Moulineaux (92);Postedil y a 30+ jours;3,1;https://fr.indeed.com/rc/clk?jk=c48166151d0f9898&fccid=781bfdf11ed47789&vjs=3;['talend', 'aws', 'python', 'ci/cd', 'snowflake']
12;Data Engineer Big Data-(H/F);;Société Générale;La Défense (92);Postedil y a 15 jours;3,9;https://fr.indeed.com/rc/clk?jk=54c8b2b5f5a6b240&fccid=df6948c9b8da6236&vjs=3;['kafka', 'python', 'spark', 'data lake', 'hortonworks', 'hadoop', 'scala', 'datalake', 'data lake', 'nifi', ' ann']
13;Data Engineer (00S36G);;DXC Technology;La Défense (92);Postedil y a 26 jours;3,1;https://fr.indeed.com/rc/clk?jk=3da53f476fd98a6e&fccid=feaabf8e6a699d3c&vjs=3;['tableau', 'aws', 'azure', 'python', 'spark', 'data lake', 'sql', 'databricks', 'tableaux de bord', 'data lake', 'data factory', ' sql']
14;Data engineer - business centric;;Heetch;Paris (75);Postedil y a 30+ jours;4,1;https://fr.indeed.com/company/Heetch/jobs/Data-Engineer-e4fc950098084fcf?fccid=3c410f6149f5b160&vjs=3;['python', 'sql', 'airflow', 'redshift', ' sas ', 'looker', 'dataiku', ' sql']
