;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Intern - Developer and machine learning F/M;;SAP;92300 Levallois-Perret;Postedil y a 4 jours;4,3;https://fr.indeed.com/rc/clk?jk=2398b534e6ef46cc&fccid=156c7820d1988640&vjs=3;['java', 'docker', 'python', 'agile', 'scrum', 'scala', 'machine learning']
1;Software Engineer;;YOOI;Télétravail;Postedil y a 9 jours;;https://fr.indeed.com/rc/clk?jk=3dc6581aec024406&fccid=c27554ae28b4004e&vjs=3;['machine learning']
2;Alternance Cloud & Cybersécurité débutant H/F;1 980 € par mois;42c;75020 Paris 20e;Postedil y a 3 jours;4,4;https://fr.indeed.com/company/42c/jobs/Alternance-Cloud-Cybers%C3%A9curit%C3%A9-D%C3%A9butant-612b099963011893?fccid=9c8392732eab5553&vjs=3;['aws', 'azure', 'linux']
3;Infographiste FR/ES/IT;1 875 € par mois;Realisaprint;Nice (06);Postedil y a 12 jours;;https://fr.indeed.com/rc/clk?jk=3b73f5328c37a92d&fccid=cbc1e2207b40ca15&vjs=3;['anglais']
4;Ingénieur Base de Données / DBA F/H;;Orange Business Services;93100 Montreuil;Postedil y a 6 jours;4,0;https://fr.indeed.com/rc/clk?jk=c7e4cd07f1243a8d&fccid=24d2bacb9e5b24ee&vjs=3;['sql', 'oracle', 'postgresql', 'mysql', 'mongodb', 'mongo', ' sql']
5;Airbus Atlantic - IT Shopfloor Architecture (H/F);;Airbus;44550 Saint-Nazaire;Postedil y a 2 jours;4,2;https://fr.indeed.com/rc/clk?jk=0e1cfdd24a456cb9&fccid=2d0740e02e80cf22&vjs=3;['agile', 'anglais', 'nifi', ' ann']
6;Internship – Data scientist;;Systemathics;La Défense (92);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=3ec5a7ecc8fec4c0&fccid=3c5200929be90303&vjs=3;['python', 'jupyter']
7;Engineering Manager, Machine Learning Classification Platfor...;;YouTube;Paris (75);Postedil y a 30+ jours;4,4;https://fr.indeed.com/rc/clk?jk=8623967025fed95e&fccid=a9021c35fcef6968&vjs=3;['scala', 'machine learning']
8;Technicien / Technicienne IT - Horaires décalés en CDI;;DHL Express;Aéroport Paris-Roissy-Charles-de-Gaulle (95);Postedil y a 30+ jours;3,7;https://fr.indeed.com/rc/clk?jk=fb14d2fc72390ce9&fccid=5b8d10630cb111eb&vjs=3;['oracle', 'anglais', 'scala', ' sas ', 'powershell', 'nifi', ' ann']
9;Chargé de marketing et communication H/F domaine IT;2 950 € - 3 350 € par mois;Groupe HISI;92000 Nanterre;Postedil y a 30+ jours;;https://fr.indeed.com/company/Groupe-HISI/jobs/Charg%C3%A9-Marketing-Communication-Domaine-IT-a7e38ea6eafb5155?fccid=33681eca3568eeed&vjs=3;[]
10;Stage - Assistant(e) IT & Amélioration continue - H/F;;PepsiCo;Colombes (92);Postedil y a 11 jours;3,8;https://fr.indeed.com/rc/clk?jk=35d0f0e1d15c13c8&fccid=2973259ddc967948&vjs=3;['tableau', 'power bi', 'tableaux de bord', ' ann']
11;IT Project Manager AHyMS (F/M);;hydrogen;Courbevoie (92);Postedil y a 5 jours;3,9;https://fr.indeed.com/rc/clk?jk=e3820b3775ba8501&fccid=fafde744f04f45dc&vjs=3;['pmp', 'nifi']
12;STAGE - Assistant/e DATA SCIENTIST H/F - JUILLET 2022;1 000 € - 1 200 € par mois;Bel Group;Suresnes (92);Postedil y a 9 jours;3,8;https://fr.indeed.com/rc/clk?jk=37c4528c8e047f39&fccid=98ba1983a2fe7f28&vjs=3;['anglais']
13;Stage – Contrôleur de gestion Projet H/F;;Thales Group;Élancourt (78);Postedil y a 3 jours;3,9;https://fr.indeed.com/rc/clk?jk=c7316fc5911fb528&fccid=b920aab5fd60595d&vjs=3;[' ann']
14;Assistant.e Chef de projet déploiement e-repairs;;Louis Vuitton;Cergy (95);Postedil y a 3 jours;3,8;https://fr.indeed.com/rc/clk?jk=9ce0283f64bf6193&fccid=1807e5727f702882&vjs=3;['power bi']
