;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Associate Partner Data Platform - (H/F);;IBM;Paris (75);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=527884b2dfccb73d&fccid=de71a49b535e21cb&vjs=3;['aws', 'azure', 'gcp', 'snowflake', 'anglais', 'data factory']
1;Data Engineer GCP H/F;;Extia;Paris (75);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=50647d02ab022d2e&fccid=51f8790ad48982e0&vjs=3;['github', 'gitlab', 'docker', 'ansible', 'python', 'airflow', 'ci/cd', 'terraform', 'anglais']
2;DATA ANALYST H/F;;Business & Decision;Paris (75);Postedil y a 1 jour;3,2;https://fr.indeed.com/rc/clk?jk=131d73be962dc57f&fccid=d79003eff0d435ec&vjs=3;['qlik', 'talend', 'tableau', 'power bi', 'aws', 'azure', 'python', 'sql', 'gcp', 'snowflake', 'anglais', 'nifi']
3;Data Analyst (H/F);;JCDecaux FR;92200 Neuilly-sur-Seine;PostedAujourd'hui;3,8;https://fr.indeed.com/rc/clk?jk=860ba47aee5c9a32&fccid=0c0b40e05d9690ed&vjs=3;['tableau', 'power bi', 'python', 'sql']
4;Data Analyst;;L'Oreal;Clichy (92);Postedil y a 18 jours;4,1;https://fr.indeed.com/rc/clk?jk=b504f3e42a93816f&fccid=ec8a0bd60be9a6f5&vjs=3;[' excel ', 'adobe campaign']
5;Data Engineer;;Heaviside;Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=506d72714906f1a4&fccid=0473d9ea7ef57519&vjs=3;['aws', 'azure', 'kafka', 'python', 'spark', 'sql', 'databricks', 'airflow', 'bigquery', 'redshift', 'snowflake', 'apache', 'scala', 'looker', 'athena', 'nifi']
6;Consultant Explorateur Data Scientist – Santé H/F;;Alcimed;Paris (75);Postedil y a 8 jours;3,0;https://fr.indeed.com/rc/clk?jk=fab452e67160d56c&fccid=f2894962c4f49a44&vjs=3;['java', ' r ', 'python', 'sql', 'anglais', 'machine learning']
7;AI & Data Science Consultant;;Accenture;Paris (75);Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=1f266dd56416a8a2&fccid=a4e4e2eaf26690c9&vjs=3;['java', 'python', 'agile', 'anglais', 'machine learning', 'c++']
8;Data / Business analyst H/F;;Groupe Pierre & Vacances - Center Parcs;Paris (75);Postedil y a 30+ jours;3,7;https://fr.indeed.com/rc/clk?jk=2f9597cc3303c153&fccid=600bea333954f404&vjs=3;['agile', 'scala', 'business object']
9;Data Scientist Marketing Junior;;Accenture;Paris (75);Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=b40441184b16b857&fccid=a4e4e2eaf26690c9&vjs=3;['aws', 'azure', 'python', 'spark', 'sql', 'gcp', 'agile', 'anglais', 'linux', 'prédiction', 'machine learning', 'data visualisation']
10;Consultant Data Junior F/H;;SYNERGY FRANCE;Hybrid remote in Paris 8e (75);Postedil y a 30+ jours;4,5;https://fr.indeed.com/rc/clk?jk=4a2b1ccffa8025fe&fccid=93a119666902490f&vjs=3;['talend', 'tableau', 'power bi', 'snowflake']
11;Data Analyst (M/NB/W);;Ubisoft;Paris (75);Postedil y a 30 jours;3,8;https://fr.indeed.com/rc/clk?jk=3af71fbc8e64e98c&fccid=237908de095b6446&vjs=3;['tableau', ' r ', 'python', 'sql', 'ssas']
12;Consultante - Consultant data scientist Sofrecom;;Sofrecom;94300 Vincennes;Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=a60a6a9266b414d6&fccid=24d2bacb9e5b24ee&vjs=3;['qlik', 'tableau', 'power bi', 'python', 'sql', 'gcp', 'anglais', 'vba', 'knime', 'google analytics', 'dataiku', 'nifi']
13;Consultant Data Microsoft BI - H/F;;Talan;Paris (75);Postedil y a 1 jour;3,0;https://fr.indeed.com/rc/clk?jk=8cbd81e48ebdeb30&fccid=9b33f1f43112d3cb&vjs=3;['power bi', 'azure', 'sql', 'datawarehouse', 'agile', 'modélisation', 'ssrs', ' ssis', 'ssas', 'data factory']
14;Data Engineer / MLOps F/H;;Matmut;Rueil-Malmaison (92);Postedil y a 30+ jours;3,1;https://fr.indeed.com/rc/clk?jk=121d38d10390ca3f&fccid=f7823786d2183904&vjs=3;[]
