;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data Scientist;;Ysance;92300 Levallois-Perret;Postedil y a 4 jours;;https://fr.indeed.com/company/YSANCE/jobs/Data-Scientist-85e5cc4020625454?fccid=ec7d969fad906ade&vjs=3;['qlik', 'tableau', 'aws', 'azure', 'python', 'spark', 'sql', 'databricks', 'gcp', 'pyspark', 'modélisation', 'scala', ' sas ', 'machine learning', 'dataiku']
1;Data scientist H/F (IT);;Synelience;Puteaux (92);Postedil y a 3 jours;;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AHHRM07jvZ_9CBb8QXW1-TjD3eGHqqfxA2uagtxfXOakjo4B2-N_SfFlCg-QCvnLM92ln9uH31xk0zzFUcVLzSMbFEC9QxwU4Nw2Y-p_fqK-w7Unw_upJZAPfN0dbvjitxrz7U0n1Z-3U4Y9kG-3C1BRky6NNI87-wE6lpd2V3yXXXT6PRu2Zz9ESJxnKnnsYUk55k1Lyla7_T2YaL8u9Qx5mwdG0XMwUKyYWL8VJpBvgp0R6u7NaBPE2mtlclP9O9GqLATNmhuLSQGW90443tyk9ePPtti3Cc5otkSSQC_-rxqgcMJ4FWXbwyUS8WWOD3dI0r5DdctbHph_YvHNDJJbuhfjmXtQQZlC8t_n-OAYlhvO8ieTVymAr0RU33MVNHSOeUN7NG5auR0mSuslTo0_pZQU19NKVIwmfggHYZGCcwyM9NLIXn07U5f5ZpHmSj5EYzS31tTeno9pfL16n5PFpE4GY3zosey5uWDoMPEMme-bmHR27bzi4W_tNsjIliP84Ki4fSv_il8u8LpQTXhp0A8ORF_sohuxklpyZ9X4DRt1Ga899qV-cthMWY8QZXUjFWqdnfH9SfNEvVw23MXUyuIxcORfLRz-sj5zjzZQimIhzhpm1CipTGFH1GVmngCdhI-P4F62g56VfzF2bwhbHFouu1IZJB57jRkdSGcA==&p=1&fvj=0&vjs=3;['tableau', ' r ', 'python', 'sql', 'tableaux de bord', 'prédiction', ' sql']
2;Data Officer H/F;;Mercedes-Benz Financial Services France S.A.;Montigny-le-Bretonneux (78);Postedil y a 15 jours;;https://fr.indeed.com/rc/clk?jk=e5cfa5c322b7eafd&fccid=8d41989966a4f2aa&vjs=3;['agile']
3;Data Analyst H/F (IT);40 000 € - 45 000 € par an;Groupe Les Mousquetaires;Bondoufle (91);Postedil y a 30+ jours;2,9;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AHHRM07jvZ_9CBb8QXW1-TjD3eGHqqfxA2uagtxfXOakjo4B2-N_SfFlCg-QCvnLOkNaS7i3O_B9YDFSfzh0GzMvzkjryg3GZycvn15LZBNtc2DAWJhspr02qAqyg5vYkyU65pw4xjjDfZgM1x4LnKgGP9txTAbIvkTzsmk9EckGTISFt2CjY6hl8fDpRCx1BKTW0ZgvvJD0OYPaFb_s7Kccjklf1P1g2rAEetQftPMwOSYF9X_QTl7R3vfmFUcLBdWIX_FRauZijx-qHVTJP_huEbQrIX_5tX67INwWfuq-wQJaMzSq19NKgoEu0_BKtFg_hJK4Q4xhy3_Lny1d4v9TXCAjkt5bvhtUumwEQoXNfvl50cH-KmbyzR2xYiIS60bMeCQ-wQRZ-E1uEucWSL6il7RYviL2cWssCzfRLkgLp8ZpWogmMkYhCA51zBpGrlBHErorelVIdAZipXvecOuetm5Hjs1oqx7MrZPzKkjdirYNpB3Yyhdq4ofqepdYtgcnbu-MFlv0QbYs9_Ro50mudOwmF44a5XudkEqFz_komq5OVwXRSzo4KebRxmra40Zs1QVAiocNxYOsbwnFn5m_AaXlIahh259xXZSOe879Pk1jVpq4iLceyXzMbizfNM6z8AEyKMOYQYbwnStiQoFKtIKns7NbP6eJRKxEiJpbGmeTHFI7CP&p=3&fvj=0&vjs=3;[]
4;Data Scientiste NLP / ML / DL / Freelance;;Freelance.com;Nanterre (92);Postedil y a 10 jours;4,0;https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AHHRM07jvZ_9CBb8QXW1-TjD3eGHqqfxA2uagtxfXOan1X6IMiqIgbbWwOszPxrSnFL4EgoMBzZtzF7kKTZk8son2xbbeCfqWiY5WPe6YP0wYwAA3_J8keXW84jMjeXrb34X_ofGO3v13_h7QYijaoP7-KqT2lp5jXHzE-etvcafMuGNuaWmk1F_I5KzKVi1bqJKm9H-g0dWH_4kifyQC5A_ZrtXAmQ9QaAJyr_rsygOwi4bNe0E-JuNBfWJGxLBnf8GJ5swvFPO6MDZSxAYeZqtt-WMZMGOAzVcuP-62LpLUNYQVB79KhEftknkm_GXZ6XPE-B77C1DT8FWKDyYcYQLtR6PGAkrsboNj7YXN-wuQUKpoKv88bwArEVi56eFLhLTN8CCFOBTaTMJ_FhOXWHdBhbZdJwZbC9TBdTZNhfCB5qlEdxY3w6PzXDjTMf2apKqhs12UIs67G0NNugPccReBOh4FX-xar7jk8AyZF62zD-B420-xfw5eDcEWKvdbUpzlCIMDpRApPNb43ZiitLfIPvE-jINyQ1o4jd3f83_1c-D0wuUfA88XN57tt6cB2S7nMe5HiRJCkv9l207jN1KGp7jZKAMHFR6oChyn27G3AZQBbESQy0oc3zx5rGDY=&p=4&fvj=0&vjs=3;[]
5;Chargé(e) d'études statistiques - Data Analyst F / H;;Allianz France;92400 Courbevoie;Postedil y a 22 jours;3,9;https://fr.indeed.com/rc/clk?jk=14e698da311217de&fccid=bf422d4af99309b2&vjs=3;['tableau', 'tableaux de bord']
6;DATA ANALYST H/F;;Chela+;Paris (75);Postedil y a 5 jours;;https://fr.indeed.com/company/CHELA+/jobs/Data-Analyst-3f784e8b3444732a?fccid=a2d67dadfa0b1728&vjs=3;['tableau', 'sql', 'salesforce', 'data visualisation', ' sql']
7;Data Analyst H/F;;TotalEnergies;Courbevoie (92);Postedil y a 6 jours;4,0;https://fr.indeed.com/rc/clk?jk=8bdb973252c077bb&fccid=69dbe38049ba4f7f&vjs=3;['python', 'sql', 'anglais', 'machine learning', 'data visualisation', ' sql']
8;Data scientist;;Kpler;Paris (75);Postedil y a 10 jours;;https://fr.indeed.com/company/Kpler/jobs/Data-Scientist-4dc2ed57f5897d0e?fccid=21b555acd4f41aaa&vjs=3;['python', 'sql', 'machine learning', 'tensorflow', 'pytorch', 'pandas', 'jupyter', ' sql']
9;Data Engineer (H/F);50 000 € par an;Bellman;Paris (75);Postedil y a 12 jours;;https://fr.indeed.com/company/Bellman/jobs/Data-Engineer-e8f6f06af9eafef5?fccid=001f36293d8ad108&vjs=3;['java', 'aws', 'python', 'sql', 'gcp', 'bigquery', 'postgresql', 'datalake', 'nifi', ' sql']
10;Data Scientist H/F;;SUEZ;Villeneuve-les-Sablons (60)+ 1 lieu;Postedil y a 2 jours;3,5;https://fr.indeed.com/rc/clk?jk=52aa771c9cca3146&fccid=226731b1ca628bd6&vjs=3;['tableau', 'powerbi', 'sql', 'tableaux de bord', 'cartographie', ' sql']
11;DATA ANALYST H/F;38 000 € - 40 000 € par an;Clint & Associés;Paris (75)+ 1 lieu;Postedil y a 5 jours;;https://fr.indeed.com/rc/clk?jk=eded1e79da2cbe96&fccid=ab809af065e39017&vjs=3;['anglais']
12;Data Architect;;Ysance;92300 Levallois-Perret;Postedil y a 4 jours;;https://fr.indeed.com/company/YSANCE/jobs/Data-Architect-58e09f2485399be0?fccid=ec7d969fad906ade&vjs=3;['qlik', 'tableau', 'aws', 'azure', 'gcp', 'dataiku']
13;DATA SCIENTIST JUNIOR (H/F/X);;Chloé;Paris (75);Postedil y a 15 jours;4,3;https://fr.indeed.com/rc/clk?jk=cee481c37e6fa7b8&fccid=4f0cd7a5e87bc2d7&vjs=3;['tableau', 'python', 'sql', 'looker', 'knime', 'dataiku', ' ann', ' sql']
14;Expert NoSQL & Data H/F;;EDF;Hybrid remote in Nanterre (92);Postedil y a 2 jours;3,9;https://fr.indeed.com/rc/clk?jk=4445e22f7846ffe8&fccid=0103fd28b454bd4a&vjs=3;['talend', 'java', 'github', 'tableau', 'powerbi', 'python', 'sql', 'agile', 'mongodb', 'linux', 'datalake', 'mongo', 'nifi', 'redhat', ' ann', ' sql']
