;title;wage;companyname;location;date;companynote;joblink;jobskills
0;[FR] BI and Data Analyst;;Global Internal Job Board;Paris (75);Postedil y a 11 jours;;https://fr.indeed.com/rc/clk?jk=9fde4ce4f77f5682&fccid=143ffc81dbefacbd&vjs=3;['tableau', 'python', 'sql', 'anglais', 'nifi']
1;Data Analyst H/F;;AKTISEA;33000 Bordeaux;Postedil y a 2 jours;3,7;https://fr.indeed.com/rc/clk?jk=e09fe1403a7f76dc&fccid=06c1747c7a2da1e1&vjs=3;[]
2;Data scientist - (H/F);;Flatchr;Paris (75);Postedil y a 9 jours;;https://fr.indeed.com/rc/clk?jk=947af582675376a8&fccid=edebb94942c1a737&vjs=3;['aws', 'docker', 'python', 'sql', 'api rest', 'modélisation', 'mysql', 'elasticsearch']
3;DATA SCIENTIST - F/H - CDI;;La Mutuelle Générale;75013 Paris 13e;Postedil y a 18 jours;3,4;https://fr.indeed.com/rc/clk?jk=fe31c7c02e6396c3&fccid=0521b7f831821b12&vjs=3;[' git ', 'aws', 'docker', 'python', 'sql', 'snowflake', 'agile', 'machine learning']
4;CDI- Responsable Solutions Data (F/H);;Sephora;Neuilly-sur-Seine (92);Postedil y a 1 jour;3,8;https://fr.indeed.com/rc/clk?jk=d1843d99944aa234&fccid=afda98bfc8224b19&vjs=3;['gcp', 'big query', 'nifi']
5;Data Scientist;;AZAP;Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=334fd419e11bc35f&fccid=b6dd2b3b114db233&vjs=3;['anglais', 'machine learning', 'nifi']
6;Data Analyst;;Adevinta Group;Hybrid remote in Paris (75);Postedil y a 24 jours;;https://fr.indeed.com/rc/clk?jk=826c588c53324245&fccid=5aecff49966a6ffd&vjs=3;[]
7;DATA ANALYST - JUILLET 2022;;Parfums Christian Dior;Neuilly-sur-Seine (92);Postedil y a 2 jours;4,2;https://fr.indeed.com/rc/clk?jk=263442b86ba9fa52&fccid=6a2be34af774e2bb&vjs=3;['tableau', 'anglais', 'tableaux de bord', 'google analytics', 'nifi']
8;Gestionnaire de base de données Tarif-PIM F/H;;Champion Entreprises;75016 Paris 16e;Postedil y a 2 jours;;https://fr.indeed.com/rc/clk?jk=6ffa5deb0b039d75&fccid=e2a344c494803a5d&vjs=3;[]
9;DATA SCIENTIST SPÉCIALISÉ R;;Aquila Consulting;La Défense (92);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=abad5fe9e0eb81d3&fccid=5b684c1ade1de442&vjs=3;[' r ', 'python', 'sql', 'modélisation', 'machine learning']
10;Associate Partner Data Platform - (H/F);;IBM;Paris (75);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=527884b2dfccb73d&fccid=de71a49b535e21cb&vjs=3;['aws', 'azure', 'gcp', 'snowflake', 'anglais', 'data factory']
11;Data Engineer (H/F);;Sogeti;Toulouse (31);Postedil y a 3 jours;3,4;https://fr.indeed.com/rc/clk?jk=d7a714afcc3562d3&fccid=6eb97fc774cb61be&vjs=3;['qlik', 'java', 'github', 'gitlab', 'jenkins', 'tableau', 'kafka', 'docker', 'ansible', 'python', 'spark', 'hive', 'hortonworks', 'sql', 'hadoop', 'datawarehouse', 'jira', 'agile', 'confluence', 'cloudera', 'modélisation', 'anglais', 'kanban', 'scrum', 'mongodb', 'scala', 'elasticsearch', 'intégration continue', 'mongo', 'dataiku', 'hdfs']
12;Chargé de Data Management F/H;;Groupe Covéa;Levallois-Perret (92);Postedil y a 1 jour;3,7;https://fr.indeed.com/rc/clk?jk=670ba8937cc86f1c&fccid=81f4539d600e915a&vjs=3;['sql', 'modélisation', 'cartographie', ' sas ']
13;Applied Data Scientist;;dunnhumby;Paris (75);Postedil y a 4 jours;;https://fr.indeed.com/rc/clk?jk=881260b2a84a70cc&fccid=36801496409e6dc9&vjs=3;['aws', 'python', 'spark', 'sql', 'hadoop']
14;Berluti CDI - Responsable Performance & Data (F/H);;Berluti;Paris (75);Postedil y a 14 jours;;https://fr.indeed.com/rc/clk?jk=93d6e5e8a8e5033e&fccid=ddf81b1fc1cca355&vjs=3;[' excel ', 'anglais', 'google analytics']
