;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Chef de projet Support & Data;36 000 € - 45 000 € par an;Temenis;Courbevoie (92);Postedil y a 4 jours;;https://fr.indeed.com/company/Temenis/jobs/Chef-Projet-Support-Data-fbeea57d3c703358?fccid=3756f746d5472b7e&vjs=3;['tableau', 'sql', 'itil', ' sql']
1;Chief Data Officer H/F;;Keolis;75009 Paris 9e;Postedil y a 4 jours;3,4;https://fr.indeed.com/rc/clk?jk=1e99a3431ee6b58a&fccid=f04f421aef63b60c&vjs=3;[]
2;Data Analyst risk H/F;;My Money Bank;Nantes (44);Postedil y a 3 jours;3,4;https://fr.indeed.com/company/My-Money-Bank/jobs/Data-Analyst-Risk-97538432b76d1b78?fccid=e4d34902efa064ad&vjs=3;['power bi', 'python', 'anglais', ' sas ', 'machine learning']
3;Gestionnaire de base de données de collecte H/F;30 000 € par an;L'ENVOL pour les enfants européens;75019 Paris 19e;PostedAujourd'hui;;https://fr.indeed.com/company/L'ENVOL-pour-les-enfants-europ%C3%A9ens/jobs/Gestionnaire-Base-Donn%C3%A9es-Collecte-2346328d8cfd3f80?fccid=f80bacb8043ac412&vjs=3;[]
4;Data Scientiste NLP / ML / DL / Freelance;;Freelance.com;Nanterre (92);Postedil y a 5 jours;4,0;https://fr.indeed.com/rc/clk?jk=793778b729ba8a06&fccid=0f5ed066f389821f&vjs=3;[]
5;Data Scientist H/F;30 000 € par an;ARCHIMED SAS;Télétravail temporaire in Lyon (69);Postedil y a 5 jours;;https://fr.indeed.com/company/ArchiMed/jobs/Data-Scientist-df414d0ba97225fa?fccid=4833f0c24a6b7bc0&vjs=3;['python', 'spark', 'sql', 'anglais', 'apache', 'machine learning', 'tensorflow', 'pytorch', ' sql']
6;Data Analyst H/F;;OPEN;Strasbourg (67);PostedPubliée à l'instant;3,6;https://fr.indeed.com/rc/clk?jk=14c003ea99424b68&fccid=8451c5712fa475c4&vjs=3;['qlik', 'talend', 'tableau', 'power bi', 'data lake', 'datawarehouse', 'qliksense', 'agile', 'tableaux de bord', ' ssis', 'data lake']
7;Data Project Manager H/F;;Geodis;Levallois-Perret (92);Postedil y a 3 jours;3,5;https://fr.indeed.com/rc/clk?jk=8bae22500614d490&fccid=4ba972623daecaab&vjs=3;['anglais']
8;Consultant Product Data Management (F/H);;Micropole;92300 Levallois-Perret;Postedil y a 4 jours;3,3;https://fr.indeed.com/rc/clk?jk=059391803a468a68&fccid=14835f3a1d6bbbcb&vjs=3;['modélisation']
9;Technicien d'exploit., de maintenance et de traitement de do...;;Vinci Groupe;Nanterre (92);PostedPubliée à l'instant;2,9;https://fr.indeed.com/rc/clk?jk=3d9bd1a9213e9563&fccid=e29b334211222d9b&vjs=3;['sql', 'linux', ' sql']
10;Data Scientist;;Skello;Paris (75);Postedil y a 2 jours;;https://fr.indeed.com/company/Skello/jobs/Data-Scientist-edd7191099172c86?fccid=624b4ac43f1b1794&vjs=3;['python', 'sql', 'agile', 'machine learning', 'numpy', 'pandas', ' sql']
11;Data Analyst H/F;;Celio;Saint-Ouen (93);Postedil y a 5 jours;3,9;https://fr.indeed.com/company/Celio/jobs/Data-Analyst-e189e429eaed9941?fccid=590163b494adb820&vjs=3;['python', 'sql', ' sql']
12;Data Scientist F/H;;AGAP2IT;Boulogne-Billancourt (92);Postedil y a 5 jours;;https://fr.indeed.com/rc/clk?jk=41b95b9d4b26153c&fccid=b59eb80a618b0458&vjs=3;['python', 'spark', 'sql', 'pyspark', 'machine learning', 'data factory', 'numpy', 'pandas', ' sql']
13;Data Engineer (H/F);;Le bon marché;Paris (75);Postedil y a 1 jour;4,3;https://fr.indeed.com/rc/clk?jk=59e9558f40916088&fccid=f56bb661335f25f6&vjs=3;['github', 'python', 'sql', 'airflow', 'bigquery', 'scala', 'gdpr', ' sql']
14;DATA Analyst F/H;;DELFINGEN;25340 Clerval;Postedil y a 5 jours;3,4;https://fr.indeed.com/rc/clk?jk=31a2ed75cae8b901&fccid=fdef6c02153a69ff&vjs=3;['qlik', 'java', 'tableau', 'python', 'sql', 'datawarehouse', ' ann', ' sql']
