;title;wage;companyname;location;date;companynote;joblink;jobskills
0;DATA ENGINEER KAFKA H/F;45 000 € par an;SYNALTIC;94300 Vincennes;Postedil y a 4 jours;;https://fr.indeed.com/company/SYNALTIC/jobs/Data-Engineer-Kafka-d77018c86b35e810?fccid=a116ba3bfc8f1d71&vjs=3;['talend', 'java', 'kafka', 'spark', 'scala', 'nifi']
1;Senior Data Engineer (H/F/N) - Paris;;Ekimetrics;Paris (75);Postedil y a 30+ jours;3,0;https://fr.indeed.com/rc/clk?jk=b44ab92e9c06073f&fccid=3fb68589a69677e6&vjs=3;['spark', 'sql', 'apache', 'scala', 'datalake', ' ann']
2;Un Data Engineer;;PREMISEO;Emmerin (59);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=115bb2ce89ec78e9&fccid=b8366f069a71b80d&vjs=3;['talend', 'java', 'aws', 'kafka', 'python', 'spark', 'data lake', 'sql', 'hadoop', 'modélisation', 'machine learning', 'data lake', 'pandas', 'jupyter', ' sql']
3;Release Train Engineer Data & IA F/H;;Bpifrance;Maisons-Alfort (94);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=4ac3834a5ad3df21&fccid=f8c0d47ed8e5c00b&vjs=3;['data lake', 'agile', 'modélisation', 'data lake', 'data factory']
4;CONSULTANT DATA ENGINEER (H/F);;Epsilon France;Paris (75)+ 1 lieu;Postedil y a 30+ jours;3,4;https://fr.indeed.com/rc/clk?jk=b144e2088d459a22&fccid=beb2b679d6e2402e&vjs=3;['java', 'azure', 'kafka', 'python', 'spark', 'data lake', 'hive', 'hortonworks', 'gcp', 'hadoop', 'agile', 'cloudera', 'modélisation', 'anglais', 'scala', 'linux', 'datalake', 'data lake', 'hdfs', 'jupyter']
5;Data Engineer H/F;40 000 € par an;MPData;92100 Boulogne-Billancourt;Recrutement régulier;;https://fr.indeed.com/company/MPData/jobs/Data-Engineer-71a93a34fe786b09?fccid=57842ca6fcbd95e8&vjs=3;['talend', 'python', 'spark']
6;CDI - Machine Learning Engineer & Data Scientist Senior H/F;;TF1;Boulogne-Billancourt (92);Postedil y a 30+ jours;4,2;https://fr.indeed.com/rc/clk?jk=56f61c8eb6f13497&fccid=68f796cd2e38ee6f&vjs=3;[]
7;Data Science Engineer H/F;;Veepee;Paris (75);Postedil y a 30+ jours;3,5;https://fr.indeed.com/rc/clk?jk=7c23805557dc9a45&fccid=28f7eed7c7720860&vjs=3;['java', 'aws', 'azure', 'kafka', 'python', 'spark', 'data lake', 'sql', 'gcp', 'bigquery', 'apache', 'scala', 'microservice', 'machine learning', 'data lake', 'hdfs', ' sql']
8;Consultant Digital & Data H/F;;CGI Inc;Paris (75);Postedil y a 30+ jours;3,6;https://fr.indeed.com/rc/clk?jk=587a9c43bc4d3f21&fccid=43a69183767d4301&vjs=3;['talend', 'aws', 'azure', 'ci/cd', 'agile', 'scrum']
9;Data Operation Engineer (F/M/NB);;Ubisoft;94160 Saint-Mandé;Postedil y a 30+ jours;3,8;https://fr.indeed.com/rc/clk?jk=6a9f1b250cb8df6e&fccid=237908de095b6446&vjs=3;['tableau', 'power bi', 'python', 'spark', 'sql', 'ssas', ' sql']
10;SENIOR DATA ENGINEER (H/F);;Epsilon France;Paris (75);Postedil y a 30+ jours;3,4;https://fr.indeed.com/rc/clk?jk=e6f78e1cf3ac3344&fccid=beb2b679d6e2402e&vjs=3;['java', 'azure', 'kafka', 'python', 'spark', 'data lake', 'hive', 'hortonworks', 'gcp', 'hadoop', 'agile', 'cloudera', 'modélisation', 'anglais', 'scala', 'linux', 'datalake', 'data lake', 'hdfs', 'jupyter']
11;Data Engineer;;SOCIO DATA MANAGEMENT;Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=85a86815f587ab45&fccid=1df4655865e4f1e9&vjs=3;['kafka', 'spark', 'hive', 'hadoop', 'agile', 'modélisation', 'apache', 'scala', 'machine learning', 'nifi']
12;DATA ENGINEER – LILLE;;NOVA Technology;Lille (59);Postedil y a 30+ jours;3,8;https://fr.indeed.com/rc/clk?jk=86273cbf80d1bfba&fccid=0e841f7bca6f8803&vjs=3;[]
13;Data Engineer Hadoop H/F;38 000 € - 65 000 € par an;CASTLE BEE - Data & Cloud Factory;31000 Toulouse;Postedil y a 6 jours;;https://fr.indeed.com/company/Castle-Bee/jobs/Data-Engineer-Hadoop-5369c105e9307768?fccid=357906f9cd0e506f&vjs=3;['java', 'python', 'spark', 'modélisation', 'scala', 'prédiction', 'big query']
14;Data Engineer H/F;;Inetum;Saint-Ouen (93)+ 3 lieux;Postedil y a 30+ jours;3,0;https://fr.indeed.com/rc/clk?jk=5428baf014079ea5&fccid=e463fc7104734a53&vjs=3;['java', 'aws', 'azure', 'python', 'spark', 'sql', 'gcp', 'hadoop', 'agile', 'cloudera', 'scala', 'tensorflow', 'nifi']
