;title;wage;companyname;location;date;companynote;joblink;jobskills
0;STAGE - Data Engineer H/F;;Clarins;Paris 17e (75);Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=c31e0cd798973832&fccid=6337ab41cad9f3cf&vjs=3;['java', 'gitlab', 'azure', 'python', 'spark', 'data lake', 'sql', 'gcp', 'ci/cd', 'pyspark', 'datawarehouse', 'anglais', 'scala', 'data lake', 'data visualisation', 'hdfs', ' sql']
1;CDI - Data Engineer H/F - YVES ROCHER;;Groupe Yves Rocher;Issy-les-Moulineaux (92);Postedil y a 11 jours;4,0;https://fr.indeed.com/rc/clk?jk=3cab1d136c95aa66&fccid=afcbba7ca395f114&vjs=3;[]
2;Data Engineer (F/H);;Meritis;Paris (75);Postedil y a 30+ jours;5,0;https://fr.indeed.com/rc/clk?jk=2ded16e3d351985a&fccid=ea50f68a3787aa3d&vjs=3;['python', 'spark', 'modélisation', 'scala', ' ann']
3;Data Engineer - Service BI F/H;;Groupe Covéa;Niort (79);Postedil y a 3 jours;3,7;https://fr.indeed.com/rc/clk?jk=d96877c018d34b14&fccid=81f4539d600e915a&vjs=3;[]
4;Data Scientist F/H;;Néo-Soft Groupe;Limoges (87)+ 1 lieu;Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=aa6f49f102320b71&fccid=43f01f14eb4659ae&vjs=3;['modélisation']
5;Data Engineer (DS Platform);;Younited Credit;Paris (75);Postedil y a 20 jours;;https://fr.indeed.com/rc/clk?jk=63967b1baf52d7c2&fccid=90458df72107c958&vjs=3;['python', 'spark', 'sql', 'databricks', 'airflow', 'pyspark', 'bigquery', 'terraform', 'scala', ' sql']
6;Data Engineer F/H;;PENELOPE KAVALIAUSKAS;Hybrid remote in Paris 8e (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=a66c45159865d017&fccid=67ea5c125be4e033&vjs=3;['java', 'jenkins', 'aws', 'azure', 'elk', 'docker', 'ansible', 'python', 'spark', 'hive', 'hortonworks', 'sql', 'gcp', 'ci/cd', 'hadoop', 'jira', 'agile', 'terraform', 'cloudera', 'modélisation', 'anglais', 'kanban', 'scrum', 'scala', 'machine learning', 'hdfs']
7;Data Engineer - Financial Services H/F;;CGI Inc;Paris (75);Postedil y a 26 jours;3,6;https://fr.indeed.com/rc/clk?jk=0403e85ee6c5df41&fccid=43a69183767d4301&vjs=3;['kafka', 'spark', 'sql', 'hadoop', 'agile', 'cloudera', 'linux', 'hdfs', 'nifi', ' sql']
8;Data Engineer F/H;;ANALYSE INFORMATIQUE DE DONNEES;Paris 14e (75);Postedil y a 24 jours;;https://fr.indeed.com/rc/clk?jk=66316213b0b09da3&fccid=4b0037685b6d130f&vjs=3;['jenkins', 'kafka', 'spark', 'data lake', 'hortonworks', 'hadoop', 'pyspark', 'cloudera', 'sonar', 'mongodb', 'scala', 'elasticsearch', 'machine learning', 'data lake', 'mongo', 'nifi', ' ann']
9;Data Engineer;;Margo Conseil;Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=2bf44af73564f47a&fccid=15bab256d169cae2&vjs=3;['java', 'azure', 'python', 'spark', 'hadoop', 'api rest', 'agile', 'cloudera', 'anglais', 'scala', 'datalake']
10;Mechanical Engineer;;Schlumberger;Clamart (92);Postedil y a 10 jours;4,0;https://fr.indeed.com/rc/clk?jk=b431ea77b45c570a&fccid=1a6c05c38b3b5549&vjs=3;[]
11;LEAD DATA STREAMING ENGINEER H/F;55 000 € par an;SYNALTIC;Vincennes (94);Postedil y a 4 jours;;https://fr.indeed.com/company/SYNALTIC/jobs/Lead-Data-Streaming-Engineer-e723b9dd6bc4635e?fccid=a116ba3bfc8f1d71&vjs=3;['aws', 'azure', 'kafka', 'data lake', 'sql', 'agile', 'modélisation', 'anglais', 'apache', 'scala', 'data lake', ' sql']
12;Data Science Intern;;ACCOR(CORPORATE);92130 Issy-les-Moulineaux;Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=3d6503285948f267&fccid=e52a8045d312f049&vjs=3;[' git ', 'aws', 'python', 'sql', 'snowflake', 'scala', 'machine learning', 'dataiku', ' sql']
13;Stagiaire de fin d'études Data Engineer - Paris - 2022;;MAZARS;92400 Courbevoie;Postedil y a 30+ jours;3,7;https://fr.indeed.com/rc/clk?jk=6de5b8e193940c1b&fccid=cf80abde47d3bd81&vjs=3;['qlik', 'gitlab', 'tableau', 'power bi', 'aws', 'azure', 'python', 'sql', 'gcp', 'ci/cd', 'anglais', 'tableaux de bord', 'mysql', 'mongodb', 'linux', 'elasticsearch', 'tensorflow', 'intégration continue', 'mongo', 'data visualisation']
14;Stage – Data Engineer H/F;1 000 € - 1 300 € par mois;Equancy;Paris (75);Postedil y a 30+ jours;4,0;https://fr.indeed.com/rc/clk?jk=9d74384d4006bef3&fccid=9167807365af7fa3&vjs=3;['jenkins', 'azure', 'docker', 'python', 'sql', 'bigquery', 'agile', 'modélisation', 'mysql', 'mongodb', 'elasticsearch', 'intégration continue', 'mongo', ' ann']
