;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data Analyst H/F;;Keyrus Life Science;Levallois-Perret (92);Postedil y a 2 jours;;https://fr.indeed.com/company/Keyrus/jobs/Data-Analyst-0f2088e4d003a21d?fccid=e12413bcb7803fb8&vjs=3;['tableau', 'power bi', 'gcp', 'agile', 'modélisation', 'anglais', 'tableaux de bord']
1;Data Analyst H/F;34 000 € - 38 000 € par an;Levertech Consulting;Athis-Mons (91);Postedil y a 1 jour;;https://fr.indeed.com/company/Levertech-Consulting/jobs/Data-Analyst-820d885aa72ac928?fccid=a6befa31209056b2&vjs=3;['tableau', 'powerbi', 'power bi', 'sql', 'tableaux de bord', ' sql']
2;Analyste données produits;;Saint-Gobain;Paris 19e (75);Postedil y a 5 jours;3,9;https://fr.indeed.com/rc/clk?jk=47dfb43cc882f0ce&fccid=d7c7bd31a502f022&vjs=3;[' excel ']
3;Chargé(e) de la Data et de la relation donateurs;;SOS Villages d'enfants;Paris (75);Postedil y a 4 jours;3,0;https://fr.indeed.com/rc/clk?jk=eaacc03eecb862dd&fccid=9da5c7a85891c69b&vjs=3;[]
4;Data Engineer H/F;45 000 € - 55 000 € par an;Cellenza;Télétravail in 75008 Paris 8e;Postedil y a 1 jour;;https://fr.indeed.com/company/Cellenza/jobs/Data-Engineer-d1976b9c1cd0ad4a?fccid=4dacd670d894abd9&vjs=3;['talend', 'python', 'spark', 'data lake', 'sql', 'databricks', 'airflow', 'ci/cd', 'scala', 'datalake', 'data lake', 'data factory', ' sql']
5;Master Data H/F;;ALDI;Villepinte (93);Postedil y a 4 jours;3,1;https://fr.indeed.com/rc/clk?jk=a4483ef59beb38c7&fccid=b8b7cb5f7561f45b&vjs=3;['terdata']
6;Data Engineer | Python - BigQuery - GCP | Pionnier du...;;Octopus IT;Télétravail in Paris 8e (75);PostedPubliée à l'instant;;https://fr.indeed.com/rc/clk?jk=c16e79359454ba95&fccid=1aa26f8db5b2cecd&vjs=3;['talend', 'java', 'python', 'sql', 'bigquery', 'snowflake', 'datawarehouse', 'modélisation', 'mongodb', 'mongo', ' ann', ' sql']
7;Business Developer Data - Issy Les Moulineaux - H/F;;Capgemini;Paris (75);Postedil y a 1 jour;3,8;https://fr.indeed.com/rc/clk?jk=77ec009dc607a646&fccid=105ecfd0283f415f&vjs=3;['agile', 'anglais']
8;Architecte Data;55 000 € - 75 000 € par an;Cellenza;Télétravail in 75008 Paris 8e;Postedil y a 1 jour;;https://fr.indeed.com/company/Cellenza/jobs/Architecte-Data-1d17be5554f6c0c0?fccid=4dacd670d894abd9&vjs=3;['azure', 'spark', 'data lake', 'sql', 'databricks', 'ci/cd', 'hadoop', 'data lake', ' sql']
9;Data Analyst H/F (DATA001);;Keyrecrut;Courbevoie (92);PostedPubliée à l'instant;5,0;https://fr.indeed.com/company/Keyrecrut/jobs/Data-Analyst-b577af6ae726bcb5?fccid=8f150e385bb08772&vjs=3;['python', 'sql', 'datawarehouse', 'salesforce', 'dataiku', 'nifi', ' sql']
10;Consultant(e) Senior - Data;;iQo;Paris (75);Postedil y a 3 jours;;https://fr.indeed.com/company/IQO/jobs/Consultant-Senior-2c9951247e88ebb1?fccid=d496e765d6c33085&vjs=3;['anglais']
11;Responsable Offres Data / Digital;;alteca;Paris (75);Postedil y a 7 jours;3,3;https://fr.indeed.com/rc/clk?jk=30e672175025f08a&fccid=5fc9f025f573e218&vjs=3;['anglais', 'nifi']
12;Analyste DATA F/H;;PREVOIR VIE GROUPE PREVOIR;Paris 9e (75);Postedil y a 3 jours;3,0;https://fr.indeed.com/rc/clk?jk=907a2425b078037e&fccid=b19e393661755b32&vjs=3;['cartographie']
13;Data Officer - Quality & Control H/F;36 000 € - 41 000 € par an;Tomorhow for Fab Talent;75013 Paris 13e;Postedil y a 6 jours;;https://fr.indeed.com/company/Tomorhow-for-Fab-Talent/jobs/Data-Officer-a7590d3b50048d2f?fccid=cdd5682e3d748991&vjs=3;[' excel ', 'anglais', 'vba']
14;Responsable du secteur Décisionnel et Big Data H/F;;URSSAF CAISSE NATIONALE;Montreuil (93);Postedil y a 3 jours;3,8;https://fr.indeed.com/rc/clk?jk=be5912f996b930a8&fccid=ca04a4b00348a8de&vjs=3;['agile', ' ann']
