;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data analyst | Deals (M&A) | CDI | H/F;;PwC;Neuilly-sur-Seine (92);Postedil y a 29 jours;4,0;https://fr.indeed.com/rc/clk?jk=465dfe32d87cda9f&fccid=5e964c4afc56b180&vjs=3;['tableau', 'powerbi', 'python', 'machine learning', 'data visualisation']
1;Data Analyst/Scientist (H/F);;Alltricks;Montigny-le-Bretonneux (78);Postedil y a 8 jours;4,2;https://fr.indeed.com/rc/clk?jk=72ecd13335d247e9&fccid=7af3a1cc009a1eea&vjs=3;['tableau', 'tableaux de bord', 'scala', 'machine learning']
2;Data Scientist -(H/F);;Société Générale;La Défense (92);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=c21b3ef90ac343fc&fccid=df6948c9b8da6236&vjs=3;['tableau', 'tableaux de bord', 'scala', 'machine learning']
3;Data Analyst CDI F/H;;Le Bon Marché;Paris (75);Postedil y a 30+ jours;4,3;https://fr.indeed.com/rc/clk?jk=be061d120784f06b&fccid=f56bb661335f25f6&vjs=3;['tableau', 'power bi', 'python', 'sql', 'modélisation', 'anglais', 'tableaux de bord']
4;Data Specialist (F/H/NB);;Ubisoft;94160 Saint-Mandé;Postedil y a 10 jours;3,8;https://fr.indeed.com/rc/clk?jk=9586a8b6eff4ca5e&fccid=237908de095b6446&vjs=3;['tableau', 'power bi', ' excel ', 'sql', 'anglais', 'ssas']
5;Data Architect (H/F);60 000 € - 75 000 € par an;Mydral;75002 Paris 2e;Postedil y a 30+ jours;3,7;https://fr.indeed.com/rc/clk?jk=ce6b115da04aea65&fccid=40485f03702fa990&vjs=3;['tableau', 'aws', 'azure', 'kafka', 'elk', 'docker', 'spark', 'hortonworks', 'sql', 'gcp', 'hadoop', 'snowflake', 'oracle', 'agile', 'cloudera', 'modélisation', 'postgresql', 'scala', 'linux', 'knime', 'data visualisation', 'uml', 'redhat', 'vertica']
6;Data Architect;;Ysance;92300 Levallois-Perret;Postedil y a 5 jours;;https://fr.indeed.com/company/YSANCE/jobs/Data-Architect-1153102023446623?fccid=ec7d969fad906ade&vjs=3;['qlik', 'tableau', 'aws', 'azure', 'gcp', 'dataiku']
7;DATA SCIENTIST KPOSDS2 F/H;38 000 € - 48 000 € par an;Kaisens Data;92400 Courbevoie;Postedil y a 30+ jours;;https://fr.indeed.com/company/Kaisens-Data/jobs/Data-Scientist-F-H-a242ce38c4159a14?fccid=16cccbf649a1bdd5&vjs=3;['modélisation']
8;GCP Cloud Data Engineer F/H;;OCTO Technology;Paris (75);Postedil y a 30+ jours;5,0;https://fr.indeed.com/rc/clk?jk=012c3ee567abc09c&fccid=d57015feda212f76&vjs=3;['aws', 'azure', 'spark', 'sql', 'databricks', 'gcp', 'bigquery', 'snowflake', 'cloudera']
9;Data Analyst H/F;;DigitalRecruiters;75009 Paris 9e;Postedil y a 7 jours;;https://fr.indeed.com/company/DigitalRecruiters/jobs/Data-Analyst-4f6bd79c218ac605?fccid=c77db880c49ea1b0&vjs=3;['tableau', 'sql', 'anglais', 'data visualisation']
10;Data Engineer (00S36G);;DXC Technology;La Défense (92);Postedil y a 25 jours;3,1;https://fr.indeed.com/rc/clk?jk=3da53f476fd98a6e&fccid=feaabf8e6a699d3c&vjs=3;['tableau', 'aws', 'azure', 'python', 'spark', 'data lake', 'sql', 'databricks', 'tableaux de bord', 'data lake', 'data factory']
11;Chargé(e) d’études – Data Analyst – Data Scientist Junior;38 000 € par an;HOLOMNIS;Paris (75);Postedil y a 10 jours;;https://fr.indeed.com/rc/clk?jk=8ce0495d4bf3b275&fccid=61f9f926a3fbb751&vjs=3;[' excel ', ' sas ', 'spss']
12;CONSULTANT DÉBUTANT DATA ANALYST EN FINANCEMENT F/H;;KPMG;La Défense (92)+ 1 lieu;Postedil y a 26 jours;3,9;https://fr.indeed.com/rc/clk?jk=5fa7cc365da51019&fccid=2dd390c3a48a7ed0&vjs=3;['qlik', 'tableau', 'power bi', ' r ', 'python', 'microstrategy', 'anglais', 'alteryx', 'data visualisation']
13;Data Scientist (H/F);;Rakuten France;75002 Paris 2e;Postedil y a 4 jours;;https://fr.indeed.com/rc/clk?jk=08b59d4f8d155c94&fccid=5e50810dc475b1eb&vjs=3;['java', 'python', 'sql', 'anglais', 'machine learning']
14;Data Science Operations, Manager (F/H/NB);;Ubisoft;Paris (75);Postedil y a 7 jours;3,8;https://fr.indeed.com/rc/clk?jk=bb093acdc19dc80f&fccid=237908de095b6446&vjs=3;['python', 'sql', 'anglais', 'ssas', 'dataiku', 'nifi', 'spss']
