;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Data Scientist (full time, all seniority levels) - QuantumBl...;;McKinsey & Company;75008 Paris;Postedil y a 30+ jours;4,3;https://fr.indeed.com/rc/clk?jk=02d4e4e7c8e2550c&fccid=6576e7250aa78c3c&vjs=3;['python', 'sql', 'machine learning', 'julia', ' sql']
1;Desktop Support Engineer - Trade;400 € - 425 € par jour;247 Global Recruit;Paris (75);Postedil y a 18 jours;;https://fr.indeed.com/company/247GlobalRecruit/jobs/Desktop-Support-Engineer-988119205a108778?fccid=12088d3f2feee472&vjs=3;['itil']
2;Data Engineer H/F;;Viveris;92100 Boulogne-Billancourt;Postedil y a 4 jours;4,2;https://fr.indeed.com/rc/clk?jk=2999b1d9358790df&fccid=2b8d513d0a831525&vjs=3;['aws', 'python', 'spark', 'sql', 'redshift', 'glue', 'nifi', ' sql']
3;Data Engineer;;Scaleway;Télétravail in 75015 Paris;Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=7b6ce248733ef8c6&fccid=cafe456cbb706309&vjs=3;['talend', 'gitlab', 'docker', 'python', 'sql', 'airflow', 'ssrs', ' ssis', 'linux', 'nifi', ' sql']
4;Data Engineer;;SOCIO DATA MANAGEMENT;Paris (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=85a86815f587ab45&fccid=1df4655865e4f1e9&vjs=3;['kafka', 'spark', 'hive', 'hadoop', 'agile', 'modélisation', 'apache', 'scala', 'machine learning', 'nifi']
5;Data Engineer F/H;;Htone;Hybrid remote in Paris 1er (75);Postedil y a 1 jour;;https://fr.indeed.com/rc/clk?jk=025d9c11aaee93cf&fccid=b33b65485a292e3e&vjs=3;['aws', 'azure', 'python', 'spark', 'sql', 'scala', 'machine learning', 'dataiku', ' ann', ' sql']
6;Data Analyst/Engineer (H/F)(Stage);;Webedia;Levallois-Perret (92);Postedil y a 30+ jours;3,6;https://fr.indeed.com/rc/clk?jk=54eb21b8f80edf74&fccid=107e5994052e34db&vjs=3;['python', 'sql', 'bigquery', 'google analytics', 'data visualisation', ' ann', ' sql', 'google analytics']
7;Data Engineer F/H;;PENELOPE KAVALIAUSKAS;Hybrid remote in Paris 8e (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=a66c45159865d017&fccid=67ea5c125be4e033&vjs=3;['java', 'jenkins', 'aws', 'azure', 'elk', 'docker', 'ansible', 'python', 'spark', 'hive', 'hortonworks', 'sql', 'gcp', 'ci/cd', 'hadoop', 'jira', 'agile', 'terraform', 'cloudera', 'modélisation', 'anglais', 'kanban', 'scrum', 'scala', 'machine learning', 'hdfs']
8;Data Engineer;;Storelift;75011 Paris 11e;Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=c2e30202eb79e85d&fccid=14669cf5823061eb&vjs=3;['sql', 'scala', ' sql']
9;DATA ENGINEER KAFKA H/F;45 000 € par an;SYNALTIC;94300 Vincennes;Postedil y a 4 jours;;https://fr.indeed.com/company/SYNALTIC/jobs/Data-Engineer-Kafka-d77018c86b35e810?fccid=a116ba3bfc8f1d71&vjs=3;['talend', 'java', 'kafka', 'spark', 'scala', 'nifi']
10;Front office support engineer;;Barclays;Paris (75);Postedil y a 10 jours;3,9;https://fr.indeed.com/rc/clk?jk=cfa712ce8293c7f6&fccid=057abf3fd357e717&vjs=3;['itil', 'scala']
11;Data Engineer junior;;Club Med;La Villette (75);Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=0d5f8353b13b16da&fccid=7c3483d3037c93bd&vjs=3;['qlik', 'java', 'jenkins', 'tableau', 'kafka', 'python', 'spark', 'gcp', 'airflow', 'ci/cd', 'hadoop', 'bigquery', 'qliksense', 'tableaux de bord', 'machine learning', 'tensorflow', 'intégration continue', 'data factory', 'data visualisation', 'keras']
12;Data engineer - h/f;;FREE SAS;Paris (75);Postedil y a 22 jours;3,4;https://fr.indeed.com/rc/clk?jk=b50a97a329516ee8&fccid=672326a71b531c2b&vjs=3;['gitlab', 'docker', 'python', 'airflow', 'mariadb', 'bash']
13;Data Engineer (CDI) F/H;;Lunii;Paris 11e (75);Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=6a800c252dc0a7ea&fccid=6e7c660f07e2ed51&vjs=3;['talend', 'tableau', 'aws', 'sql', 'gcp', 'bigquery', 'snowflake', 'agile', 'modélisation', 'postgresql', 'scrum', 'looker', 'nifi']
14;Data Engineer;;Evina;75003 Paris;Postedil y a 30+ jours;;https://fr.indeed.com/rc/clk?jk=cbc7f2940cce5435&fccid=0090829c5d491a69&vjs=3;['java', 'aws', 'kafka', 'python', 'data lake', 'redshift', 'scala', 'elasticsearch', 'data lake', 'data visualisation']
