;title;wage;companyname;location;date;companynote;joblink;jobskills
0;EMEA: Data Ingestion Architect;;Algolia;Paris (75);PostedAujourd'hui;;https://fr.indeed.com/rc/clk?jk=caca9a89dd02c6e7&fccid=f4247d08d19aeca1&vjs=3;['scala', 'salesforce', 'microservice', 'nifi']
1;Product owner Data – data quality manager (F/H);;BPCE SA;Télétravail in Paris (75);Postedil y a 5 jours;3,3;https://fr.indeed.com/rc/clk?jk=7e486c5e59778335&fccid=68928fde239d7c6b&vjs=3;['tableau', 'agile', 'scrum', 'nifi']
2;Data Engineer | Python - BigQuery - GCP | Pionnier du...;;Octopus IT;Télétravail in Paris 8e (75);PostedPubliée à l'instant;;https://fr.indeed.com/rc/clk?jk=c16e79359454ba95&fccid=1aa26f8db5b2cecd&vjs=3;['talend', 'java', 'python', 'sql', 'bigquery', 'snowflake', 'datawarehouse', 'modélisation', 'mongodb', 'mongo', ' ann', ' sql']
3;DATA ANALYST SENIOR / Freelance;520 € par jour;TEOLIA;Paris (75);Postedil y a 4 jours;;https://fr.indeed.com/rc/clk?jk=bb887cbc78c78889&fccid=3040573621cfef07&vjs=3;[]
4;Data analyst risques F/H;;NATIONAL BANK OF KUWAIT FRANCE SA;Paris 8e (75);Postedil y a 5 jours;;https://fr.indeed.com/rc/clk?jk=ea31a635e3e3be50&fccid=bacb34440e8220f6&vjs=3;['python', 'sql', 'agile', 'anglais', 'vba', 'stress test', ' ann', ' sql']
5;Data Manager;;Inserm;94807 Villejuif;Postedil y a 4 jours;4,1;https://fr.indeed.com/rc/clk?jk=72dcd6539118f390&fccid=fb5517972b612688&vjs=3;['tableau', 'sql', 'tableaux de bord', 'mysql', ' sas ', ' ann']
6;Data Analyst - Senior Associate;;Publicis Sapient;75020 Paris 20e;Postedil y a 6 jours;3,9;https://fr.indeed.com/rc/clk?jk=edacfe2c38467f73&fccid=1b0043cf80779505&vjs=3;['aws', ' excel ', 'gcp', 'agile', 'powerpoint', 'problem solving', 'cloud tech']
7;Expert en mégadonnées - Data scientist F/H;;RESEAU DES RECRUTEURS;Hybrid remote in Paris 8e (75);Postedil y a 3 jours;;https://fr.indeed.com/rc/clk?jk=ef53ade2bf11cb8a&fccid=9b72535c7c24250a&vjs=3;['aws', ' r ', 'python', 'gcp', 'anglais', 'machine learning']
8;Business Analyst Data / Freelance;300 € - 600 € par jour;TEOLIA;Paris (75);Postedil y a 7 jours;;https://fr.indeed.com/rc/clk?jk=5545f898e060bb1e&fccid=3040573621cfef07&vjs=3;[]
9;SENIOR PROJECT MANAGER- DATA PROJECT OFFICE H/F;;BNP Paribas;Paris (75);Postedil y a 5 jours;3,9;https://fr.indeed.com/rc/clk?jk=e644e2c52ecf8beb&fccid=1392500f835bba92&vjs=3;['anglais', 'machine learning', 'gdpr', 'nifi', 'stress testing', 'stress test']
10;Chief Data Officer H/F;;Keolis;75009 Paris 9e;Postedil y a 4 jours;3,4;https://fr.indeed.com/rc/clk?jk=1e99a3431ee6b58a&fccid=f04f421aef63b60c&vjs=3;[]
11;Chef.fe du Bureau Data et Territoire - DSIN Ville de Paris;;Ville de Paris;75012 Paris 12e;Postedil y a 1 jour;3,9;https://fr.indeed.com/company/Ville-de-Paris/jobs/Chef-Fe-Du-Bureau-Data-Territoire-3d882a7ccb4922ab?fccid=d671bb1841d97c2d&vjs=3;[' ann']
12;Référent Technique Sites Data Center Télécom F/H;;welinkit;Paris 17e (75);Postedil y a 1 jour;5,0;https://fr.indeed.com/rc/clk?jk=56e475bb6107ee26&fccid=07661a4e5e3582cf&vjs=3;[]
13;Data Steward - F/H;;Dogfinance;Paris 1er (75);PostedAujourd'hui;;https://fr.indeed.com/rc/clk?jk=dfebe80be42cfd6d&fccid=bebf31df1e0ec5ff&vjs=3;['jira', 'anglais']
14;Consultant-Expert Data;;Tasmane;Paris (75);Postedil y a 5 jours;;https://fr.indeed.com/rc/clk?jk=3d5744d6c6b0c97a&fccid=34e7a1535b07ebb1&vjs=3;['cartographie']
