;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Technicien Support IT clients (H/F) – Le Bourget;;DHL Express;Le Bourget (93);Postedil y a 30 jours;3,7;https://fr.indeed.com/rc/clk?jk=fe7e4bc23f5399d5&fccid=5b8d10630cb111eb&vjs=3;['anglais', ' sas ', ' ann']
1;Data Center IT Support Intern;;Amazon Data Services France SA;Paris (75);Postedil y a 27 jours;3,5;https://fr.indeed.com/rc/clk?jk=069d1946bf8b2f09&fccid=fe2d21eef233e94a&vjs=3;[]
2;Intern, Computer Vision and Data Analysis;;DNA Script;Le Kremlin-Bicêtre (94);Postedil y a 3 jours;;https://fr.indeed.com/rc/clk?jk=afa0c054b137f17b&fccid=45159846fb19d9a8&vjs=3;['aws', 'python', 'agile', 'machine learning', 'pandas', 'jupyter']
3;Développeur blockchain-(H/F);;Société Générale;La Défense (92);Postedil y a 10 jours;3,9;https://fr.indeed.com/rc/clk?jk=515e380b5bf50672&fccid=df6948c9b8da6236&vjs=3;['python', 'hive', 'oracle', 'modélisation', ' ann']
4;chef de projet IT en alternance H/F;;LA ROMAINVILLE;93390 Clichy-sous-Bois;Postedil y a 14 jours;;https://fr.indeed.com/company/LA-ROMAINVILLE/jobs/Chef-Projet-IT-Alternance-6c9a77448b3f01f7?fccid=fbc94fd6317f4037&vjs=3;[]
5;CONSULTANT DÉBUTANT CIO ADVISORY / IT M&A F/H;;KPMG;La Défense (92)+ 1 lieu;Postedil y a 30+ jours;3,9;https://fr.indeed.com/rc/clk?jk=30016e6a29439333&fccid=2dd390c3a48a7ed0&vjs=3;['anglais', ' ann']
6;DATA SCIENTIST;;Plastic Omnium;Venette (60);Postedil y a 13 jours;3,5;https://fr.indeed.com/rc/clk?jk=2cb54b8b4c8d6b28&fccid=aaec0480e2e19692&vjs=3;['python', 'data lake', 'machine learning', 'data lake']
7;Analyste fonctionnel en valorisation des données F/H;;CNAV;Télétravail in Tours (37);Postedil y a 30+ jours;3,3;https://fr.indeed.com/rc/clk?jk=57739a34398227ed&fccid=0abb47180c61805f&vjs=3;['datalake', ' ann']
8;Chef de produit IT H/F;;Nedap France;Télétravail temporaire in 95610 Éragny;Postedil y a 30+ jours;;https://fr.indeed.com/company/NEDAP-FRANCE/jobs/Chef-Produit-IT-7fb560d9223ba0f0?fccid=fa8e818a6c5fa2d7&vjs=3;['anglais']
9;Technicien systèmes et réseaux H/F;24 000 € - 28 000 € par an;AMG-IT;92000 Nanterre;Postedil y a 3 jours;;https://fr.indeed.com/company/AMG--IT/jobs/Technicien-Syst%C3%A8mes-R%C3%A9seaux-6847eecbe4fd70c3?fccid=a57c32b11992469d&vjs=3;['anglais']
10;Manager of Global IT Platforms;;Trivium Packaging;Paris (75);Postedil y a 7 jours;;https://fr.indeed.com/rc/clk?jk=d044d63756a7841d&fccid=a380d9bcb991d4bf&vjs=3;['aws', 'azure', 'itil', 'scala', 'cloud tech']
11;Data Scientist - Open-Data Miner;;DEEPKI;Paris (75);Postedil y a 6 jours;;https://fr.indeed.com/company/DEEPKI/jobs/Data-Scientist-49a41e1d7217bedf?fccid=99b1c2464bfd6e53&vjs=3;['python']
12;Software Engineer Python (H/F/N) - Paris;;Ekimetrics;Paris (75);Postedil y a 30+ jours;3,0;https://fr.indeed.com/rc/clk?jk=eddb2828d57b5845&fccid=3fb68589a69677e6&vjs=3;['azure', 'python', 'databricks', 'pandas']
13;IT Operations Manager (H/F);;Christian Dior Couture;Paris (75);Postedil y a 19 jours;4,2;https://fr.indeed.com/rc/clk?jk=6d370d987084c21f&fccid=6a2be34af774e2bb&vjs=3;['tableau', 'anglais', 'tableaux de bord', 'itil', 'scala', 'nifi', ' ann']
14;Ingénieur Structures Métalliques F/H;;welinkit;Asnières-sur-Seine (92);PostedAujourd'hui;5,0;https://fr.indeed.com/rc/clk?jk=2aa292086ec6af49&fccid=07661a4e5e3582cf&vjs=3;['anglais']
