;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Architecte Insight & Data H/F - Grenoble;;Capgemini;Grenoble (38);PostedAujourd'hui;3,8;https://fr.indeed.com/rc/clk?jk=30e3b486d6d31089&fccid=105ecfd0283f415f&vjs=3;['qlik', 'talend', 'tableau', 'elk', 'python', 'spark', 'sql', 'oracle', 'agile', 'cloudera', 'anglais', 'scala', ' ssis', 'datalake', ' sql']
1;Expert Tech Lead Talend (H/F);;Talan Solutions;Paris (75);Postedil y a 4 jours;;https://fr.indeed.com/rc/clk?jk=a5f499a3abafc43c&fccid=f49523af1d02878e&vjs=3;['talend', 'gitlab', 'tableau', 'aws', 'redshift', 'datawarehouse', 'agile', 'modélisation', 'datalake', 'adobe campaign', 'google analytics', 'dataiku', 'gestion des flux', 'google analytics']
2;Ingénieur data;;Interflora;69003 Lyon 3e;Postedil y a 6 jours;3,9;https://fr.indeed.com/rc/clk?jk=69ccf180049c4832&fccid=74d7b9e0bff3fa0f&vjs=3;['powerbi', 'azure', 'docker', 'python', 'spark', 'sql', 'gcp', 'ci/cd', 'hadoop', 'bigquery', 'jira', 'agile', 'modélisation', 'anglais', 'mysql', 'elasticsearch', 'google analytics', ' sql', 'google analytics']
3;Développeur BI (ODI) F/H;;ADAYA CONSULTING;Paris 3e (75);Postedil y a 1 jour;;https://fr.indeed.com/rc/clk?jk=e740868234cfb608&fccid=56772cf1b4e1f535&vjs=3;[' odi ', 'sql', 'oracle', 'ssrs', ' ann', ' sql']
4;Data Engineer H/F;;Autajon;Montélimar (26);Postedil y a 4 jours;3,2;https://fr.indeed.com/rc/clk?jk=a56e3a4511e6d84e&fccid=fa5799adf6016c9f&vjs=3;['aws', 'azure', 'sql', 'modélisation', 'datalake', ' ann', ' sql']
5;Consultant Data Management Services Confirmé (F/H);;Micropole;92300 Levallois-Perret;Postedil y a 6 jours;3,3;https://fr.indeed.com/rc/clk?jk=c6a0f19c960395f7&fccid=14835f3a1d6bbbcb&vjs=3;['datastage', 'talend', 'aws', 'azure', 'gcp', 'modélisation', 'anglais', 'salesforce']
6;Consultant : BI / Informatica (F/H);;Novencia;Paris (75);Postedil y a 6 jours;5,0;https://fr.indeed.com/rc/clk?jk=8070cc8c8cb2c9cc&fccid=7cce756ee5dd33e7&vjs=3;['tableau', 'datawarehouse', 'agile', 'tableaux de bord', 'datalake']
7;Ingénieur BI [Full Remote] F/H;;RECRUT-INFO;Télétravail in Aix-en-Provence (13);Postedil y a 5 jours;;https://fr.indeed.com/rc/clk?jk=1d015668ab850778&fccid=dea73c20c76838b8&vjs=3;['talend', 'tableau', 'sql', 'tableaux de bord', ' sql']
8;Développeur DATA/ETL à Niort (79) F/H;;WEKEY;Niort (79);Postedil y a 1 jour;;https://fr.indeed.com/rc/clk?jk=5c66b61e1ac07603&fccid=843059f034ba71f2&vjs=3;['talend', 'java', 'kafka', 'ansible', 'sql', 'postgresql', 'mysql', 'kanban', 'scrum', 'linux', 'nifi', ' sql']
9;DATA ANALYST (H/F) - CDI;30 000 € - 40 000 € par an;Harry Hope;Lille (59);Postedil y a 4 jours;5,0;https://fr.indeed.com/rc/clk?jk=80a5a799efa198bb&fccid=318c54dfa98aa9f9&vjs=3;['datastage', 'talend', 'java', 'tableau', 'power bi', 'azure', 'python', 'sql', 'postgresql', ' ann', ' sql']
