;title;companyname;location;duration;salary;date;joblink;jobskills
27;ingenieur-devops-1662832;"
                    FREELANCEREPUBLIK ";Paris;6 mois; 400-700 €;07/02/2022;https://www.freelance-info.fr/mission/ingenieur-devops-1662832;['elk', 'docker', 'sql', 'ci/cd', 'grafana', 'mysql', ' sas', 'linux']
28;coach-devops-1664557;"
                    FREELANCEREPUBLIK ";Issy-les-Moulineaux;12 mois; 350-550 €;07/02/2022;https://www.freelance-info.fr/mission/coach-devops-1664557;['jenkins', 'agile', 'anglais', ' sas']
29;developpeur-java-fullstack-senior-1662338;"
                    FREELANCEREPUBLIK ";Issy-les-Moulineaux;12 mois; 350-550 €;07/02/2022;https://www.freelance-info.fr/mission/developpeur-java-fullstack-senior-1662338;['java', 'gitlab', 'docker', 'ci/cd', 'agile', 'springboot', 'scrum', ' sas']
30;business-analyst-experience-en-cms-1662152;"
                    FREELANCEREPUBLIK ";Neuilly-sur-Seine;6 mois; 470-580 €;05/02/2022;https://www.freelance-info.fr/mission/business-analyst-experience-en-cms-1662152;['azure', 'jira', 'confluence', 'anglais', ' sas']
31;developpeur-magento-1662139;"
                    FREELANCEREPUBLIK ";Neuilly-sur-Seine;6 mois; 470-580 €;05/02/2022;https://www.freelance-info.fr/mission/developpeur-magento-1662139;['anglais', ' sas']
32;developpeur-android-senior-1662114;"
                    FREELANCEREPUBLIK ";Issy-les-Moulineaux;6 mois; 400-450 €;05/02/2022;https://www.freelance-info.fr/mission/developpeur-android-senior-1662114;['java', 'jenkins', 'jira']
33;developpeur-ios-senior-1662118;"
                    FREELANCEREPUBLIK ";Issy-les-Moulineaux;6 mois; 400-450 €;05/02/2022;https://www.freelance-info.fr/mission/developpeur-ios-senior-1662118;['java', 'jenkins', 'jira']
34;developpeur-android-1661373;"
                    FREELANCEREPUBLIK ";Paris;6 mois; 650-730 €;05/02/2022;https://www.freelance-info.fr/mission/developpeur-android-1661373;['agile', ' sas']
35;team-leader-net-core-c-1661191;"
                    FREELANCEREPUBLIK ";Paris;6 mois; 650-730 €;05/02/2022;https://www.freelance-info.fr/mission/team-leader-net-core-c-1661191;['agile', 'anglais', ' sas']
36;developpeur-net-core-c-1661166;"
                    FREELANCEREPUBLIK ";Paris;6 mois; 450-550 €;05/02/2022;https://www.freelance-info.fr/mission/developpeur-net-core-c-1661166;['tableau', 'anglais', ' sas']
37;developpeur-net-c-wpf-1661173;"
                    FREELANCEREPUBLIK ";Paris;6 mois; 450-550 €;05/02/2022;https://www.freelance-info.fr/mission/developpeur-net-c-wpf-1661173;[' sas']
38;developpeur-fullstack-net-core-angular-1660927;"
                    FREELANCEREPUBLIK ";Boulogne-Billancourt;12 mois; 400-550 €;05/02/2022;https://www.freelance-info.fr/mission/developpeur-fullstack-net-core-angular-1660927;['java', 'jenkins', 'api rest', 'sonar', 'kanban', 'scrum', ' sas']
39;consultant-finance-durable-it-1657052;"
                    FREELANCEREPUBLIK ";Boulogne-Billancourt;12 mois; 400-550 €;05/02/2022;https://www.freelance-info.fr/mission/consultant-finance-durable-it-1657052;['tableau', ' sas']
40;developpeur-ios-senior-mission-longue-duree-1658801;"
                    FREELANCEREPUBLIK ";Neuilly-sur-Seine;2 années; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/developpeur-ios-senior-mission-longue-duree-1658801;['jenkins', 'jira', 'agile', 'confluence', 'scrum', ' sas']
41;developpeur-android-senior-mission-longue-duree-1658802;"
                    FREELANCEREPUBLIK ";Neuilly-sur-Seine;2 années; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/developpeur-android-senior-mission-longue-duree-1658802;['java', 'maven', 'jira', 'agile', 'confluence', ' sas']
42;lead-qa-fonctionnel-automaticien-1658613;"
                    FREELANCEREPUBLIK ";Paris;6 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/lead-qa-fonctionnel-automaticien-1658613;['java', 'anglais', ' sas']
43;developpeur-front-javascript-maitrise-vue-avec-nuxt-ou-react-avec-next-1658552;"
                    FREELANCEREPUBLIK ";Paris;6 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/developpeur-front-javascript-maitrise-vue-avec-nuxt-ou-react-avec-next-1658552;['java', 'python', 'sql', 'postgresql', ' sas']
44;devops-1658283;"
                    FREELANCEREPUBLIK ";Paris;6 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/devops-1658283;['jenkins', 'azure', 'docker', 'anglais']
45;devops-architecte-cloud-azure-1658250;"
                    FREELANCEREPUBLIK ";Paris;6 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/devops-architecte-cloud-azure-1658250;['jenkins', 'azure', 'docker', 'anglais']
46;developpeur-php-1657602;"
                    FREELANCEREPUBLIK ";Paris;6 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/developpeur-php-1657602;[' git ', 'github', 'docker', 'sql', 'mysql', ' sas']
47;developpeur-fullstack-angular-node-1657517;"
                    FREELANCEREPUBLIK ";Paris;6 mois; Tarif non renseigné;04/02/2022;https://www.freelance-info.fr/mission/developpeur-fullstack-angular-node-1657517;['github', 'docker', 'agile', 'anglais']
48;developpeur-java-aws-1657474;"
                    FREELANCEREPUBLIK ";Paris;12 mois; 400-700 €;04/02/2022;https://www.freelance-info.fr/mission/developpeur-java-aws-1657474;['java', 'aws', 'agile', ' sas']
49;developpeur-backend-java-springboot-1656452;"
                    FREELANCEREPUBLIK ";Paris;12 mois; 400-700 €;04/02/2022;https://www.freelance-info.fr/mission/developpeur-backend-java-springboot-1656452;['java', 'agile', 'scrum', ' sas', 'microservice']
