;title;wage;companyname;location;date;companynote;joblink;jobskills
0;DATA ANALYST (H/F) / Freelance;370 € - 450 € par jour;FRISBEE PROFILING;Saint-Maur-des-Fossés (94);Postedil y a 1 jour;;https://fr.indeed.com/rc/clk?jk=883843fd9ffef627&fccid=0b7cc99d3847cc56&vjs=3;['modélisation']
1;Data Analyst H/F - Boulogne-Billancourt;;Cegedim;92100 Boulogne-Billancourt;Postedil y a 2 jours;3,0;https://fr.indeed.com/rc/clk?jk=9fb7a76b43e4f253&fccid=8397d27fa71913c8&vjs=3;['power bi', 'data visualisation']
2;DATA ANALYST H/F;;gfi;Saint-Ouen (93);Postedil y a 2 jours;3,0;https://fr.indeed.com/rc/clk?jk=ca2ba7a2942610a0&fccid=e463fc7104734a53&vjs=3;['python', 'agile', 'vba']
3;DATA ANALYST ASSURANCE H/F;;Gan Assurances;Nanterre (92);Postedil y a 1 jour;3,6;https://fr.indeed.com/rc/clk?jk=58034275a71b77f3&fccid=1ad83847e7e3b3ca&vjs=3;['qlik', 'tableau', 'python', 'sql', 'tableaux de bord', ' sql']
4;Data Scientist H/F;2 294 € - 4 847 € par mois;CRAFT;75002 Paris 2e;Postedil y a 2 jours;;https://fr.indeed.com/company/CRAFT/jobs/Data-Scientist-d5fbabe3ba4ca3c5?fccid=bfed9aca68ebd862&vjs=3;['java', ' r ', 'python', 'spark', 'sql', 'agile', 'modélisation', 'scala', 'machine learning', 'tensorflow', 'gdpr', 'keras', ' sql']
5;Data Engineer F/H (CDI);;Lunii;75011 Paris 11e;Postedil y a 4 jours;;https://fr.indeed.com/rc/clk?jk=a557caf48a0d2737&fccid=6e7c660f07e2ed51&vjs=3;['talend', 'tableau', 'aws', 'sql', 'gcp', 'bigquery', 'snowflake', 'agile', 'modélisation', 'postgresql', 'scrum', 'looker', 'nifi']
6;Data Project Manager H/F;;Geodis;Levallois-Perret (92);Postedil y a 6 jours;3,5;https://fr.indeed.com/rc/clk?jk=8bae22500614d490&fccid=4ba972623daecaab&vjs=3;['anglais']
7;Data Scientist F/H;;APRIME;Neuilly-sur-Seine (92);Postedil y a 1 jour;;https://fr.indeed.com/rc/clk?jk=7e39a1d63ba0ebae&fccid=673ce5868207e44e&vjs=3;['java', 'python', 'sql', 'gcp', 'bigquery', 'agile', 'scrum', 'django', 'dataiku', ' sql']
8;Data Analyst H/F (DATA001);;Keyrecrut;Courbevoie (92);Postedil y a 3 jours;5,0;https://fr.indeed.com/company/Keyrecrut/jobs/Data-Analyst-b577af6ae726bcb5?fccid=8f150e385bb08772&vjs=3;['python', 'sql', 'datawarehouse', 'salesforce', 'dataiku', 'nifi', ' sql']
9;DATA ANALYST POWER BI / TABLEAU H/F;;gfi;Clichy (92);Postedil y a 2 jours;3,0;https://fr.indeed.com/rc/clk?jk=e1d70e7a194c8966&fccid=e463fc7104734a53&vjs=3;['agile']
10;Technicien d'exploit., de maintenance et de traitement de do...;;Vinci Groupe;Nanterre (92);PostedAujourd'hui;3,9;https://fr.indeed.com/rc/clk?jk=73135ced38aea589&fccid=7ad3c630bb040940&vjs=3;['sql', 'linux', ' sql']
11;Chief Data Officer | DSI | CDI | H/F;;PwC;Neuilly-sur-Seine (92);Postedil y a 1 jour;4,0;https://fr.indeed.com/rc/clk?jk=fdedc0c8cbd55ebe&fccid=5e964c4afc56b180&vjs=3;['anglais']
12;DATA SCIENTIST - F/H;;Dogfinance;Paris 9e (75);Postedil y a 2 jours;;https://fr.indeed.com/rc/clk?jk=2829337c40d10c4a&fccid=bebf31df1e0ec5ff&vjs=3;['java', 'python', 'data lake', 'modélisation', 'anglais', 'machine learning', 'data lake']
13;Consultant Data F/H;;COMETH;Neuilly-sur-Seine (92);Postedil y a 4 jours;;https://fr.indeed.com/rc/clk?jk=3c6b1c9fe216430c&fccid=0749f1f067ef7c39&vjs=3;['modélisation', 'cartographie', 'data visualisation']
14;Chargé d'études informatiques - Qualité de données H/F;;Groupama Gan Vie;Nanterre (92);Postedil y a 2 jours;3,6;https://fr.indeed.com/rc/clk?jk=a70912db736c46b3&fccid=001c941b4bd131d5&vjs=3;[' bo ', 'modélisation', ' sas ']
