;title;wage;companyname;location;date;companynote;joblink;jobskills
0;Ingénieur Data H/F;;Kaizen Solutions;Grenoble (38);PostedAujourd'hui;;https://fr.indeed.com/company/Kaizen-IT/jobs/Ing%C3%A9nieur-Data-9d2f1ceff0ec9192?fccid=c1edd7669511bab9&vjs=3;['azure', 'python', 'spark', 'data lake', 'sql', 'databricks', 'ci/cd', 'agile', 'modélisation', 'anglais', 'scrum', 'data lake', 'data factory', ' sql']
1;Data Analyst (H/F);;LES MOUSQUETAIRES;92320 Châtillon;Postedil y a 7 jours;2,9;https://fr.indeed.com/rc/clk?jk=43055009667b8723&fccid=d4c840d18192b0c6&vjs=3;['data visualisation']
2;Data Analyst H/F;;Keyrus Life Science;Levallois-Perret (92);Postedil y a 2 jours;;https://fr.indeed.com/company/Keyrus/jobs/Data-Analyst-0f2088e4d003a21d?fccid=e12413bcb7803fb8&vjs=3;['tableau', 'power bi', 'gcp', 'agile', 'modélisation', 'anglais', 'tableaux de bord']
3;Data Scientist H/F;3 000 € - 4 567 € par mois;AiScreenings;Télétravail in Paris (75);Postedil y a 5 jours;;https://fr.indeed.com/company/AiScreenings/jobs/Data-Scientist-5c0abb614e65b49a?fccid=2a7cc90f6d26f432&vjs=3;['aws', 'azure', 'docker', 'python', 'agile', 'anglais', 'machine learning', 'tensorflow', 'pytorch', 'nifi']
4;Data Manager préclinique H/F;;Keyrus Life Science;Levallois-Perret (92);Postedil y a 2 jours;;https://fr.indeed.com/company/Keyrus/jobs/Data-Manager-Pr%C3%A9clinique-e6bf5a6292e1ab73?fccid=e12413bcb7803fb8&vjs=3;['jira', 'agile']
5;Data Engineer F/H (CDI);;Lunii;75011 Paris 11e;Postedil y a 1 jour;;https://fr.indeed.com/rc/clk?jk=a557caf48a0d2737&fccid=6e7c660f07e2ed51&vjs=3;['talend', 'tableau', 'aws', 'sql', 'gcp', 'bigquery', 'snowflake', 'agile', 'modélisation', 'postgresql', 'scrum', 'looker', 'nifi']
6;Data Scientist F/H;;ISOFT;Hybrid remote in Saint-Aubin (91);Postedil y a 3 jours;;https://fr.indeed.com/rc/clk?jk=619dcab3e6ecbb60&fccid=6bcb5495631f91f9&vjs=3;['modélisation', 'machine learning', ' ann']
7;Data Analyst H/F;34 000 € - 38 000 € par an;Levertech Consulting;Athis-Mons (91);Postedil y a 1 jour;;https://fr.indeed.com/company/Levertech-Consulting/jobs/Data-Analyst-820d885aa72ac928?fccid=a6befa31209056b2&vjs=3;['tableau', 'powerbi', 'power bi', 'sql', 'tableaux de bord', ' sql']
8;Data Platform Customer Success Manager (F/H);;LVMH Holdings;Paris (75);Postedil y a 4 jours;;https://fr.indeed.com/rc/clk?jk=da323f636e8e4d64&fccid=034f1451ed0736e7&vjs=3;[' ann']
9;Data Scientist F/H;;CBA Informatique Libérale;84140 Avignon;Postedil y a 3 jours;;https://fr.indeed.com/rc/clk?jk=c33d494c44848276&fccid=5134fcf11e80d06d&vjs=3;['power bi', 'python', 'sql', 'hadoop', 'postgresql', ' sql']
10;Data analyst F/H;;Bpifrance;Maisons-Alfort (94);PostedAujourd'hui;3,9;https://fr.indeed.com/rc/clk?jk=05e4c00bf3ddc78a&fccid=f8c0d47ed8e5c00b&vjs=3;['python', 'sql', 'cartographie', ' sql']
11;Data Scientist F/H;;Luana Boffo;Paris 2e (75);Postedil y a 5 jours;;https://fr.indeed.com/rc/clk?jk=cab443d6ecf29492&fccid=f645e01ea8498c86&vjs=3;['python', 'data lake', 'machine learning', 'data lake']
12;Data Scientist F/H;;CAMILLE FOURNET;75008 Paris 8e;Postedil y a 6 jours;2,5;https://fr.indeed.com/company/CAMILLE-FOURNET/jobs/Data-Scientist-F-H-a7e41418d690dc0d?fccid=e16c46fb8ac280dd&vjs=3;[' excel ', 'nifi']
13;DATA ANALYST H/F;;Ipsos;Paris (75);Postedil y a 3 jours;3,8;https://fr.indeed.com/rc/clk?jk=ba17e367e9629415&fccid=d73294b71d7f0354&vjs=3;['tableau', 'power bi', 'python', ' excel ', 'tableaux de bord', 'vba', 'data visualisation', 'nifi', 'spss']
14;DATA SCIENTIST F/H;;CM-CIC LEASING SOLUTIONS;Courbevoie (92);Postedil y a 5 jours;3,8;https://fr.indeed.com/rc/clk?jk=b5c4b7419515b3d6&fccid=f62c3f543c8431a7&vjs=3;['python', 'modélisation', ' sas ', 'machine learning']
